Iteration,GA,PSO,ECPPSO,PSO_GA,ECPPSO_GA,ECPPSO_SE_GA,ECPPSO_NEP_GA
150,,22.1424,41.5611,,44.3955,,
151,,22.2092,39.9933,,42.5873,,
152,,21.9107,40.4968,,41.1835,,
153,,22.5716,42.0990,,42.3508,,
154,,22.5000,40.9012,,42.1753,,
155,,22.2273,41.8930,,39.7720,,
156,,22.5172,43.1824,,41.4429,,
157,,22.4648,44.9295,,43.1366,,
158,,23.4699,47.9813,,43.2053,,
159,,22.1500,42.0914,,43.1137,,
160,,22.1939,40.9889,,40.3366,,
161,,21.8658,42.8963,,40.0314,,
162,,21.2984,41.4391,,41.5192,,
163,,21.5817,47.0619,,46.8521,,
164,,21.6942,64.5714,,59.0210,,
165,,21.5120,44.9448,,42.8925,,
166,,19.0697,43.3197,,50.2625,,
167,,18.8198,42.1639,,50.1938,,
168,,18.9333,42.2516,,42.4881,,
169,,19.5885,41.6908,,42.6407,,
170,,19.1050,41.7976,,38.4064,,
171,,19.2041,41.6946,,39.8865,,
172,,19.2776,41.3017,,39.5737,,
173,,20.3590,43.6707,,40.6418,,
174,,20.3505,40.7524,,41.6031,,
175,,19.0039,41.3094,,43.8538,,
176,,18.9352,45.3911,,43.5257,,
177,,19.1326,42.5453,,43.1290,,
178,,19.0382,40.7143,,39.2685,,
179,,19.6581,44.8380,,42.3355,,
180,,19.5704,47.2946,,39.8712,,
181,,20.7567,44.8418,,40.0925,,
182,,22.7022,48.5992,,68.4433,,
183,,22.8682,63.1104,,82.5653,,
184,,24.5667,40.2527,,81.0165,,
185,,22.6736,40.7219,,84.4879,,
186,,20.6900,41.2064,,95.6650,,
187,,19.8164,40.8554,,59.9594,,
188,,19.1507,40.3709,,41.4505,,
189,,19.1088,40.8974,,41.5421,,
190,,18.9581,39.8254,,42.9916,,
191,,18.9676,40.4472,,41.4887,,
192,,20.4220,39.7682,,43.1366,,
193,,20.3381,41.8778,,39.5660,,
194,,19.1670,39.4249,,41.3437,,
195,,18.9228,39.7682,,44.3039,,
196,,19.1078,40.7715,,44.4489,,
197,,19.2337,41.9464,,39.8331,,
198,,20.2456,41.6031,,39.8178,,
199,,20.2341,40.5426,,39.0472,,
200,,19.6915,41.8510,,40.1077,,
201,,18.8980,47.2107,,39.5050,,
202,,19.2280,71.2624,,41.1987,,
203,,19.1860,44.9371,,43.1290,,
204,,19.6943,41.6794,,39.3982,,
205,,19.3672,42.1066,,47.3785,,
206,,20.1483,41.0118,,59.7305,,
207,,19.8946,40.5502,,44.5175,,
208,,19.5532,40.2184,,47.4701,,
209,,19.2671,42.0609,,46.2265,,
210,,20.2665,41.6336,,42.6483,,
211,,19.1355,42.6598,,39.7415,,
212,,19.3338,41.9922,,40.0085,,
213,,19.2576,41.7481,,42.7780,,
214,,19.3863,42.5720,,40.1077,,
215,,19.1603,43.6478,,40.5731,,
216,,19.4941,41.6603,,40.6265,,
217,,19.1526,42.2173,,42.9230,,
218,,19.3367,40.4511,,42.2592,,
219,,19.3443,39.6881,,43.4341,,
220,,19.1355,46.1769,,40.0543,,
221,,19.0077,63.4956,,40.2527,,
222,,19.2709,40.1382,,40.6799,,
223,,19.1155,40.3824,,40.5960,,
224,,20.0863,45.8374,,48.4695,,
225,,19.4168,46.0587,,64.1861,,
226,,19.1841,47.0123,,40.4205,,
227,,19.6695,42.2096,,39.4592,,
228,,20.7005,42.0723,,40.7639,,
229,,21.7905,42.7628,,38.4750,,
