Iteration,GA,PSO,ECPPSO,PSO_GA,ECPPSO_GA,ECPPSO_SE_GA,ECPPSO_NEP_GA
150,,21.8964,33.7448,,35.3699,,
151,,17.5867,36.1481,,34.6680,,
152,,17.5381,32.3181,,33.9661,,
153,,17.2977,34.2789,,37.6129,,
154,,17.4580,37.0522,,38.1012,,
155,,21.3881,34.5230,,36.4990,,
156,,19.4607,41.3551,,37.6434,,
157,,19.4826,50.0298,,42.6636,,
158,,19.3472,33.1001,,50.3235,,
159,,26.2117,33.4625,,35.8429,,
160,,18.8904,36.9301,,36.1023,,
161,,18.7006,33.2832,,36.3464,,
162,,17.5753,33.2985,,35.9192,,
163,,17.3588,37.8952,,37.3688,,
164,,22.7518,33.7677,,35.3851,,
165,,20.0415,33.3672,,37.4603,,
166,,21.1153,38.1241,,36.6516,,
167,,18.1084,33.5922,,37.3840,,
168,,17.4027,32.8102,,34.4391,,
169,,25.2867,37.4718,,36.4075,,
170,,18.0941,32.9094,,35.6751,,
171,,17.8423,32.2304,,34.3933,,
172,,18.3554,37.2391,,34.2102,,
173,,17.9920,32.3105,,37.0178,,
174,,23.6301,35.5072,,35.1563,,
175,,17.8394,37.0140,,35.6598,,
176,,17.8251,32.7606,,35.9955,,
177,,20.7691,32.4478,,37.4146,,
178,,18.5766,38.3263,,34.2712,,
179,,21.7934,33.9050,,34.5001,,
180,,17.3607,39.9399,,40.2069,,
181,,18.0550,52.5284,,49.0112,,
182,,19.7668,33.1917,,36.3922,,
183,,17.7317,32.5470,,35.1563,,
184,,22.9502,36.6936,,35.1868,,
185,,18.2648,32.8598,,36.4685,,
186,,17.6554,32.4059,,34.9579,,
187,,17.8289,36.2282,,35.4919,,
188,,18.1198,33.2146,,35.4004,,
189,,21.4977,32.6080,,35.2173,,
190,,17.7517,37.4031,,35.7513,,
191,,17.7193,33.8249,,36.6974,,
192,,17.5905,31.8718,,36.7127,,
193,,17.5934,36.5372,,34.8816,,
194,,21.4300,33.9737,,36.3770,,
195,,18.1389,32.2228,,36.4380,,
196,,17.9529,36.2625,,34.9731,,
197,,17.6239,32.5470,,35.7208,,
198,,17.9567,32.8445,,37.2772,,
199,,21.3299,36.7584,,34.5917,,
200,,17.7517,34.0157,,34.7900,,
201,,17.4274,32.2266,,35.0647,,
202,,18.3563,36.5486,,35.0037,,
203,,17.7679,32.7454,,34.8511,,
204,,21.5168,39.3486,,42.6178,,
205,,17.3254,53.1807,,48.0652,,
206,,18.1465,32.6157,,34.4849,,
207,,18.2715,33.6685,,35.8582,,
208,,17.4141,36.1290,,33.0963,,
209,,21.3356,32.8674,,33.2336,,
210,,17.7383,33.0811,,33.7677,,
211,,17.3349,36.1595,,35.3394,,
212,,17.3140,32.7644,,34.9731,,
213,,17.6210,32.4287,,35.0342,,
214,,23.0017,36.3884,,33.5693,,
215,,17.4789,32.3601,,33.7219,,
216,,17.4847,32.6958,,34.5459,,
217,,17.5486,37.5671,,33.4015,,
218,,17.4103,33.3862,,36.8805,,
219,,21.7314,31.5399,,36.8347,,
220,,17.3082,35.8429,,34.8206,,
221,,17.3807,31.8413,,36.3159,,
222,,18.0521,32.0892,,34.5459,,
223,,19.1612,36.4838,,35.6445,,
224,,22.2025,32.7759,,34.2102,,
225,,19.3129,31.8184,,35.8887,,
226,,18.0712,38.7726,,35.1105,,
227,,17.4351,34.6413,,41.1377,,
228,,17.4389,38.6124,,51.4832,,
229,,21.5588,50.4112,,34.3323,,
230,,18.4612,32.2609,,34.5001,,
231,,19.4006,32.9208,,34.9274,,
232,,17.7870,36.3045,,37.4298,,
233,,17.8366,33.2489,,35.9497,,
234,,23.7665,32.6271,,38.4216,,
235,,17.8881,36.9644,,35.1410,,
236,,17.4475,34.5993,,34.3628,,
237,,19.3462,32.5890,,34.7900,,
238,,17.7002,36.6020,,35.8582,,
239,,21.6932,32.9437,,38.5742,,
240,,18.3058,32.6614,,34.7595,,
241,,18.0912,36.4914,,34.5001,,
242,,17.6315,32.0168,,35.4004,,
243,,17.4532,32.1083,,36.0413,,
244,,22.7137,36.4304,,35.6140,,
245,,17.8814,32.2113,,35.3394,,
246,,18.9333,32.5775,,36.1633,,
247,,17.3216,36.5143,,35.8582,,
248,,17.6706,32.8140,,36.1328,,
249,,21.3614,33.3519,,36.1328,,
250,,17.3235,36.4685,,34.4238,,
251,,17.7307,32.9208,,44.1742,,
252,,18.0512,39.1846,,48.9044,,
253,,18.3201,51.8494,,35.7513,,
254,,21.3747,31.7192,,34.0271,,
255,,17.2234,32.2037,,35.3699,,
256,,19.0716,36.8424,,34.9274,,
257,,18.0454,33.1764,,34.3781,,
258,,17.5505,32.4593,,34.4849,,
259,,21.7438,36.7355,,35.1257,,
260,,17.6897,32.8636,,35.2783,,
261,,17.3569,32.5203,,36.8195,,
262,,17.6754,35.9573,,35.7513,,
263,,17.2739,33.1421,,34.7443,,
264,,21.4510,32.0358,,34.5459,,
265,,17.3044,36.3617,,33.4778,,
266,,17.5381,32.4516,,34.5001,,
267,,17.3883,32.1808,,35.1105,,
268,,17.3512,36.3808,,35.6598,,
269,,22.6946,32.6653,,35.5682,,
270,,17.1900,32.4287,,36.2701,,
271,,18.9295,36.5486,,37.7045,,
272,,17.4360,32.2342,,35.7513,,
273,,17.6811,32.1083,,37.7502,,
274,,21.5721,36.4761,,41.7175,,
275,,17.6659,32.1426,,50.3693,,
276,,17.5705,38.2576,,34.8053,,
277,,18.0159,50.0870,,34.2865,,
278,,17.6601,32.5737,,37.2772,,
279,,21.7800,32.1388,,36.5753,,
280,,17.4093,35.7819,,34.2407,,
281,,17.6230,32.1999,,34.5612,,
282,,17.9529,32.1236,,36.4990,,
283,,18.5690,37.9219,,34.8969,,
284,,21.7457,32.6080,,35.1715,,
285,,17.7326,33.4587,,34.8206,,
286,,17.9272,35.6903,,34.3323,,
287,,20.9742,32.4554,,34.8511,,
288,,17.6315,31.9023,,35.6140,,
289,,23.5653,35.7628,,35.5682,,
290,,19.0268,31.6467,,37.2772,,
291,,19.6781,31.7574,,34.1950,,
292,,19.0620,36.2816,,35.6140,,
293,,19.7172,32.1465,,35.7361,,
294,,28.1115,32.0053,,35.4157,,
