Iteration,GA,PSO,ECPPSO,PSO_GA,ECPPSO_GA,ECPPSO_SE_GA,ECPPSO_NEP_GA
150,,41.7347,78.9948,,108.6731,,
151,,45.7401,75.2716,,111.1603,,
152,,42.0828,77.1065,,103.4012,,
153,,40.5607,130.2567,,91.8121,,
154,,41.5850,178.4363,,93.6508,,
155,,40.7238,186.1458,,120.5902,,
156,,40.7963,80.4405,,96.5500,,
157,,44.2162,80.7686,,95.8023,,
158,,49.9477,76.9501,,100.1816,,
159,,51.3916,77.0416,,94.4367,,
160,,42.2945,81.8291,,93.9026,,
161,,40.7515,78.6209,,99.7849,,
162,,42.2010,76.1910,,99.4568,,
163,,44.3811,75.1991,,86.9293,,
164,,44.8971,91.1713,,85.4874,,
165,,40.9222,112.2208,,110.9848,,
166,,42.9764,80.3261,,84.2209,,
167,,43.7069,83.5266,,89.3784,,
168,,44.9181,77.0531,,86.8607,,
169,,40.9899,80.4558,,85.2203,,
170,,43.2911,78.7048,,86.3876,,
171,,41.6613,78.3005,,88.4171,,
172,,40.8735,78.5179,,103.6530,,
173,,40.7190,80.7991,,99.2966,,
174,,40.9336,76.9234,,88.2187,,
175,,42.7733,99.2317,,107.7499,,
176,,40.7791,80.7228,,87.0667,,
177,,41.4915,96.4317,,83.3664,,
178,,41.0538,83.2100,,83.0383,,
179,,42.0208,84.6062,,87.6312,,
180,,41.6298,80.7343,,84.0225,,
181,,41.5812,77.7702,,82.7942,,
182,,46.9952,73.6923,,90.2786,,
183,,44.6396,75.9392,,94.0399,,
184,,42.5997,81.6269,,102.6993,,
185,,43.4103,101.7952,,117.4622,,
186,,44.9410,78.5217,,84.4193,,
187,,46.4659,78.4912,,83.9233,,
188,,43.6297,80.6007,,84.0988,,
189,,41.2855,94.0132,,86.0519,,
190,,42.0971,86.2122,,88.6078,,
191,,45.5732,79.8264,,91.9800,,
192,,42.0084,84.2857,,83.2748,,
193,,40.5922,77.9190,,84.5871,,
194,,40.9718,79.3839,,90.1260,,
195,,40.3166,103.4966,,112.4191,,
196,,40.5617,78.2852,,100.9064,,
197,,41.7814,75.6607,,86.7081,,
198,,42.4776,75.2945,,87.5168,,
199,,42.5425,79.0596,,82.9773,,
200,,41.5163,79.2427,,85.6247,,
201,,48.7824,86.5364,,85.9375,,
202,,56.3231,93.3037,,85.1669,,
203,,49.7913,80.9822,,90.1184,,
204,,50.0298,81.6422,,109.4971,,
205,,49.0761,109.0469,,85.1975,,
206,,41.9712,77.5414,,99.4415,,
207,,41.1816,74.1272,,104.2328,,
208,,41.0309,77.3201,,87.7762,,
209,,43.6783,74.6689,,84.9075,,
210,,46.3362,78.2318,,83.2520,,
211,,41.3990,79.6967,,89.9963,,
212,,41.9140,77.9953,,82.8323,,
213,,44.4470,77.1523,,84.7168,,
214,,46.8988,88.1119,,108.4061,,
215,,44.0922,115.2687,,83.7860,,
216,,40.3719,79.6089,,85.2432,,
217,,40.8258,84.0340,,93.2083,,
218,,40.6332,76.8814,,108.2001,,
219,,40.6179,76.9920,,94.6503,,
220,,41.0967,73.8373,,86.4716,,
221,,41.8091,76.6716,,82.8400,,
222,,40.7610,75.0427,,88.0585,,
223,,42.6521,80.9250,,83.7708,,
224,,41.1549,77.8847,,109.3140,,
225,,41.0872,98.2666,,83.3130,,
226,,43.4914,83.2443,,83.4351,,
227,,47.6599,93.7424,,82.4127,,
228,,49.9296,84.8274,,84.7244,,
229,,42.4843,83.7555,,104.9957,,
230,,40.7744,79.3915,,102.8366,,
231,,41.4295,78.4149,,83.7021,,
232,,43.9997,75.4738,,86.0748,,
233,,46.3791,76.6258,,87.3947,,
234,,41.9760,77.0226,,110.2982,,
235,,41.6222,87.6961,,81.9931,,
236,,44.6672,74.8520,,85.6323,,
237,,45.1384,74.9779,,82.5958,,
238,,42.4566,74.8749,,87.1429,,
239,,41.2560,90.5075,,88.0280,,
240,,41.9607,92.7048,,96.4890,,
241,,42.1915,82.2907,,110.3745,,
242,,41.8415,87.8182,,96.0236,,
243,,41.6527,81.4438,,86.2045,,
244,,47.6341,80.0858,,112.9150,,
245,,45.8469,95.5925,,85.3653,,
246,,45.4598,77.9076,,84.6329,,
247,,41.0385,76.8204,,86.9827,,
248,,40.4644,78.0945,,88.6993,,
249,,48.8453,79.4296,,91.2399,,
250,,48.7003,77.1141,,87.9059,,
251,,49.9420,85.8688,,108.0704,,
252,,41.5039,91.8236,,102.7527,,
253,,41.1549,83.7784,,94.3832,,
254,,45.1565,82.9506,,175.6058,,
255,,45.0440,93.9522,,172.2565,,
256,,45.5418,76.9653,,137.7487,,
257,,41.7347,80.5168,,86.2427,,
258,,43.2167,77.1103,,88.0508,,
259,,45.9194,79.3228,,84.3735,,
260,,42.7666,77.9953,,88.6993,,
261,,42.8772,75.6378,,101.6846,,
262,,41.6298,79.5021,,91.9647,,
263,,40.7982,77.9114,,87.9364,,
264,,40.7600,95.9015,,83.2825,,
265,,41.8072,97.1222,,90.1566,,
