Iteration,GA,PSO,ECPPSO,PSO_GA,ECPPSO_GA,ECPPSO_SE_GA,ECPPSO_NEP_GA
129,84.2656,62.4063,62.6875,70.1250,78.6250,78.3594,77.0625
130,84.2656,62.3594,63.7969,71.2813,79.7500,78.8125,78.1719
131,84.3438,62.4063,65.6719,70.6719,79.5313,78.6250,77.7031
132,84.4688,62.5313,65.7031,69.3281,79.6875,78.7344,77.7656
133,84.4688,62.4375,66.0313,68.3281,80.1406,78.6406,77.1563
134,84.4688,62.0625,66.1094,71.2969,79.6719,79.0313,76.8906
135,84.4688,62.4844,64.8750,70.6094,79.5000,79.1406,77.0938
136,84.5156,62.2188,63.6406,72.6719,78.9063,79.2188,76.6719
137,84.5156,62.5156,62.5625,70.1094,79.5781,78.8438,78.0000
138,84.8750,62.3281,61.0156,72.2188,80.2344,78.7188,76.8125
139,84.8750,62.1094,59.4063,71.9219,80.4063,78.7656,78.0469
140,84.8750,62.2500,57.7969,70.5156,79.1875,78.7813,78.0781
141,84.8750,62.4219,61.9844,70.7344,79.4688,79.0313,78.6563
142,85.0313,62.1250,63.4531,73.6406,79.6875,78.7969,76.8750
143,85.0313,62.6563,64.7188,70.6094,79.7500,79.1094,77.6875
144,85.0313,62.0781,66.1250,71.5156,79.7813,78.9844,76.6563
145,85.0313,62.0313,65.7813,71.8750,79.2656,79.0313,77.0938
146,85.1719,62.4688,65.2656,70.3438,79.4375,78.8594,77.4531
147,85.1719,62.5469,64.5938,72.7500,79.4063,79.1719,78.4375
148,85.1719,62.2031,64.6406,69.0313,79.7656,79.3125,77.0000
149,85.1719,62.3594,63.9688,72.9219,80.2969,79.1250,77.6406
150,85.1719,62.2188,62.6406,70.5938,79.8281,79.1250,79.2344
151,85.1719,62.2656,60.9844,70.6094,79.4375,79.3125,77.2344
152,85.1719,62.3750,62.3594,71.3438,79.5938,79.1719,78.3906
153,85.1875,62.6406,61.2500,70.6406,79.8438,79.5156,76.9688
154,85.1875,62.4531,63.2031,71.2813,80.0000,79.5156,77.2188
155,85.2031,62.5000,65.2656,71.3281,80.1719,79.5469,78.6563
156,85.3594,62.5313,65.6875,70.9219,79.3125,79.5469,77.8125
157,85.5156,62.4219,66.5469,72.3281,80.0469,79.4219,77.2656
158,85.5156,62.1719,68.6094,70.5938,79.8750,79.6250,76.5156
159,85.5156,62.2656,67.1250,74.0625,80.1719,79.7188,77.1094
160,85.5625,62.5000,64.7031,71.2344,79.7344,79.4063,77.1719
161,85.5625,62.0469,63.5000,71.0625,79.3906,79.9219,77.0000
162,85.5625,62.3438,61.9844,71.2656,79.7656,79.5781,76.7188
163,85.5625,62.2656,61.2500,71.5781,79.7188,79.5625,77.9063
164,85.7188,62.6406,60.6094,71.4531,79.4688,79.6719,77.2500
165,85.7188,62.1875,60.2344,71.7500,79.7344,79.7813,77.4688
166,85.8125,62.5313,60.7031,73.2031,79.6875,79.9844,77.0469
167,85.9688,62.1719,60.4531,69.9375,80.5469,79.9688,76.9063
168,85.9688,62.0000,61.5781,72.0781,80.7344,79.6094,77.7656
169,86.0156,62.0156,62.1094,71.4375,79.8438,79.8594,79.0313
170,86.0156,62.0469,62.8906,71.2969,79.3906,79.6563,76.7500
171,86.0156,62.2031,62.6719,70.9375,79.5781,79.8906,78.1250
172,86.0156,62.3594,63.8125,69.8750,80.5625,80.1094,78.3594
173,86.4219,62.1719,63.5625,72.0469,80.7969,79.6563,76.6250
174,86.4219,61.8750,63.5938,72.2969,80.5156,80.1406,76.7969
175,86.4219,62.2188,64.1406,71.9375,80.1406,80.3438,76.7500
