Iteration,GA,PSO,ECPPSO,PSO_GA,ECPPSO_GA,ECPPSO_SE_GA,ECPPSO_NEP_GA
392,,12.6114,24.1528,,23.8533,,
393,,16.1791,24.4217,,24.1356,,
394,,13.4478,27.6775,,23.5252,,
395,,14.7457,24.9729,,23.2773,,
396,,15.5926,24.7269,,23.8075,,
397,,16.9449,24.6487,,23.1476,,
398,,20.8941,26.0963,,30.5672,,
399,,15.5926,21.9364,,39.6919,,
400,,17.0078,22.2416,,23.1171,,
401,,12.9080,22.3522,,23.4032,,
402,,12.6400,24.3511,,22.9759,,
403,,12.3787,22.3141,,22.5678,,
404,,15.0909,24.4274,,23.3879,,
405,,13.4096,25.3735,,26.4511,,
406,,13.6032,28.6026,,28.5759,,
407,,12.4149,25.3010,,29.3846,,
408,,12.9929,27.6337,,29.4495,,
409,,13.0529,31.7860,,26.6457,,
410,,17.0775,35.9364,,25.3639,,
411,,14.4892,55.9273,,23.5977,,
412,,14.3013,30.0140,,23.6015,,
413,,14.2326,28.2764,,23.3650,,
414,,15.0919,31.5151,,23.6931,,
415,,14.1239,29.7966,,23.6778,,
416,,16.1018,36.8214,,23.6664,,
417,,14.7858,33.9203,,24.0860,,
418,,13.4716,29.7585,,24.6201,,
419,,13.8998,30.1914,,24.5056,,
420,,13.8931,35.3565,,23.9143,,
421,,14.1792,29.3446,,24.5018,,
422,,16.5644,30.8399,,25.1465,,
423,,14.7066,34.6317,,23.5481,,
424,,14.6523,29.8119,,25.1961,,
425,,14.2927,29.5925,,26.2146,,
426,,15.9636,35.1257,,25.1083,,
427,,16.3946,30.4833,,24.0288,,
428,,13.8273,31.0478,,25.1389,,
429,,12.2318,34.8244,,24.6964,,
430,,12.3138,30.3936,,24.1242,,
431,,12.5589,30.5519,,24.2424,,
432,,12.6925,34.6794,,25.6653,,
433,,15.6012,30.5061,,23.7427,,
434,,12.3854,31.1985,,24.4103,,
435,,12.8660,34.6756,,23.1094,,
436,,12.2929,31.1585,,29.6745,,
437,,12.3978,34.7729,,38.7955,,
438,,12.4416,37.8418,,23.2582,,
439,,16.4652,31.9462,,22.7585,,
440,,13.5651,31.9843,,23.7656,,
441,,14.5998,35.8276,,24.2958,,
442,,15.3189,30.9620,,26.4130,,
443,,13.4382,31.3740,,29.2702,,
444,,16.5815,36.1996,,31.0402,,
445,,13.9427,32.0969,,30.2773,,
446,,15.9702,32.2685,,28.0037,,
447,,13.4592,38.6410,,25.8713,,
448,,13.6032,39.0472,,26.6113,,
449,,20.0844,58.1646,,23.1895,,
450,,14.2937,31.4217,,25.3182,,
451,,13.7720,31.2691,,24.4560,,
452,,14.4701,35.0647,,24.3416,,
453,,16.5825,30.4146,,25.5547,,
454,,16.2153,31.5170,,23.9601,,
455,,18.5766,34.6165,,24.9519,,
456,,14.7820,27.9694,,23.2773,,
457,,13.9513,27.9884,,22.5639,,
458,,14.1363,33.2680,,23.8838,,
459,,13.6290,26.9356,,23.4985,,
460,,13.3867,30.0140,,24.1280,,
461,,15.1367,32.9132,,23.8152,,
462,,12.6839,28.1258,,24.4064,,
463,,12.8431,29.0775,,23.1209,,
464,,13.1140,34.4677,,22.8996,,
465,,17.9071,30.4356,,23.4184,,
466,,14.2613,30.7179,,24.2195,,
467,,18.7101,36.3541,,23.3307,,
468,,14.3261,32.9800,,23.1972,,
469,,14.2632,31.4083,,23.2811,,
470,,13.8187,34.5459,,23.2887,,
471,,13.1645,33.1669,,23.1018,,
472,,12.9890,30.2467,,23.9792,,
473,,19.3672,35.0571,,23.3078,,
474,,12.6429,29.6097,,32.1045,,
475,,13.8092,30.0560,,40.8402,,
476,,13.8493,34.2960,,22.6631,,
477,,13.8197,31.9805,,23.5672,,
478,,13.7739,31.3606,,26.4092,,
479,,16.9783,34.3685,,29.6021,,
480,,13.3953,30.4489,,30.4184,,
481,,13.8063,30.6931,,30.3536,,
482,,14.3232,35.1753,,29.1634,,
483,,14.4186,30.6206,,26.0658,,
484,,13.8235,30.7407,,25.9323,,
485,,17.2205,34.6737,,25.0702,,
486,,14.1010,37.0579,,26.1917,,
487,,15.3589,53.8292,,24.4865,,
488,,13.5536,27.6604,,24.4942,,
489,,13.9828,28.4691,,24.0860,,
490,,12.5141,32.5470,,24.3149,,
491,,15.3523,28.9345,,24.1242,,
492,,13.8226,28.6694,,24.9596,,
493,,13.6700,32.9132,,24.9252,,
494,,12.5742,28.5797,,24.4370,,
495,,12.3138,27.3914,,23.6816,,
496,,12.4111,32.0187,,23.8838,,
497,,18.3811,27.7786,,23.2811,,
498,,17.2339,28.5797,,24.7726,,
499,,13.6414,31.3206,,22.9073,,
500,,14.2241,27.5669,,23.7961,,
