Iteration,Fitness
170,98.8400
171,98.8800
172,98.8400
173,98.8800
174,98.8800
175,98.8800
176,98.8800
177,98.8800
178,98.8800
179,98.8800
180,98.8800
181,98.8800
182,98.8800
183,98.8800
184,98.8800
185,98.8800
186,98.8800
187,98.8800
188,98.8800
189,98.8800
190,98.8800
191,98.8800
192,98.8800
193,98.8800
194,98.8800
195,98.9200
196,98.9200
197,98.9200
198,98.9200
199,98.9200
200,98.9200
201,98.9200
202,98.9200
203,98.9200
204,98.9200
205,98.9200
206,98.9200
207,98.9200
208,98.9200
209,98.9200
210,98.9200
211,98.9200
212,98.9200
213,98.9600
214,98.9600
215,98.9600
216,98.9600
217,98.9600
218,99.0400
219,99.0800
220,99.0800
221,99.1200
222,99.0400
223,99.0800
224,99.0800
225,99.1200
226,99.0800
227,99.0800
228,99.1600
229,99.2000
230,99.2000
231,99.1600
232,99.1600
233,99.2000
234,99.2000
235,99.2000
236,99.2000
237,99.2000
238,99.2400
239,99.2400
240,99.2400
241,99.2400
242,99.2400
243,99.2800
244,99.3200
245,99.3200
246,99.3600
247,99.3600
248,99.3600
249,99.3600
250,99.4000
251,99.3600
252,99.4000
253,99.4000
254,99.4000
255,99.4000
256,99.4000
257,99.4000
258,99.4000
259,99.4000
260,99.4000
261,99.4400
262,99.4800
263,99.4800
264,99.4800
265,99.4800
266,99.4800
267,99.4800
268,99.4800
269,99.4800
270,99.4800
271,99.4800
272,99.4800
273,99.4800
274,99.4800
275,99.5200
276,99.5200
277,99.5200
278,99.5200
279,99.5200
280,99.5200
281,99.5600
282,99.5600
283,99.5600
284,99.5600
285,99.5600
286,99.5600
287,99.5600
288,99.5600
289,99.5600
290,99.5600
291,99.5600
292,99.5600
293,99.5600
294,99.5600
295,99.5600
296,99.5600
297,99.5600
298,99.5600
299,99.5600
300,99.5600
301,99.5600
302,99.5600
303,99.5600
304,99.5600
305,99.5600
306,99.5600
307,99.5600
308,99.5600
309,99.5600
310,99.5600
311,99.5600
312,99.5600
313,99.5600
314,99.5600
315,99.5600
316,99.6000
317,99.6000
318,99.6400
319,99.6400
320,99.6400
321,99.6400
322,99.6400
323,99.6400
324,99.6000
325,99.6400
326,99.6400
327,99.6400
328,99.6400
329,99.6400
330,99.6400
331,99.6400
332,99.6400
333,99.6400
334,99.6400
335,99.6400
336,99.6400
337,99.6400
338,99.6400
339,99.6400
340,99.6400
341,99.6400
342,99.6400
343,99.6400
344,99.6400
345,99.6400
346,99.6400
347,99.6400
348,99.6400
349,99.6400
350,99.6400
351,99.6400
352,99.6400
353,99.6400
354,99.6400
355,99.6400
356,99.6400
357,99.6400
358,99.6400
359,99.6400
360,99.6400
361,99.6400
362,99.6400
363,99.6400
364,99.6400
365,99.6400
366,99.6400
367,99.6400
368,99.6400
369,99.6400
370,99.6400
371,99.6400
372,99.6400
373,99.6400
374,99.6400
375,99.6400
376,99.6400
377,99.6400
378,99.6400
379,99.6400
380,99.6400
381,99.6400
382,99.6400
383,99.6400
384,99.6400
385,99.6400
386,99.6400
387,99.6400
388,99.6400
389,99.6400
390,99.6400
391,99.6400
392,99.6400
393,99.6400
394,99.6400
395,99.6400
396,99.6400
397,99.6400
398,99.6400
399,99.6400
400,99.6400
401,99.6400
402,99.6400
403,99.6400
404,99.6400
405,99.6400
406,99.6400
407,99.6400
408,99.6400
409,99.6400
410,99.6400
411,99.6400
412,99.6400
413,99.6400
414,99.6400
415,99.6400
416,99.6400
417,99.6400
418,99.6400
419,99.6400
420,99.6400
421,99.6400
422,99.6400
423,99.6400
424,99.6400
425,99.6400
426,99.6400
427,99.6400
428,99.6400
429,99.6400
430,99.6400
431,99.6400
432,99.6400
433,99.6400
434,99.6400
435,99.6400
436,99.6400
437,99.6400
438,99.6400
439,99.6400
440,99.6400
441,99.6400
442,99.6400
443,99.6400
444,99.6400
445,99.6400
446,99.6400
447,99.6400
448,99.6400
449,99.6400
450,99.6400
451,99.6400
452,99.6400
453,99.6400
454,99.6400
455,99.6400
456,99.6400
457,99.6400
458,99.6400
459,99.6400
460,99.6400
461,99.6400
462,99.6400
463,99.6400
464,99.6400
465,99.6400
466,99.6400
467,99.6400
468,99.6400
469,99.6400
470,99.6400
471,99.6400
472,99.6400
473,99.6400
474,99.6400
475,99.6400
476,99.6400
477,99.6400
478,99.6400
479,99.6400
480,99.6400
481,99.6400
482,99.6400
483,99.6400
484,99.6400
485,99.6400
486,99.6400
487,99.6400
488,99.6400
489,99.6400
490,99.6400
491,99.6400
492,99.6400
493,99.6400
494,99.6400
495,99.6400
496,99.6400
497,99.6400
498,99.6400
499,99.6400
500,99.6400
501,99.6400
502,99.6400
503,99.6400
504,99.6400
505,99.6400
506,99.6400
507,99.6400
508,99.6400
509,99.6400
510,99.6400
511,99.6400
512,99.6400
513,99.6400
514,99.6400
515,99.6400
516,99.6400
517,99.6400
518,99.6400
519,99.6400
520,99.6400
521,99.6400
522,99.6400
523,99.6400
524,99.6400
525,99.6400
526,99.6400
527,99.6400
528,99.6400
529,99.6400
530,99.6400
531,99.6400
532,99.6400
533,99.6400
534,99.6400
535,99.6400
536,99.6400
537,99.6400
538,99.6400
539,99.6400
540,99.6400
541,99.6400
542,99.6400
543,99.6400
544,99.6400
545,99.6400
546,99.6400
547,99.6400
548,99.6400
549,99.6400
550,99.6400
551,99.6400
552,99.6400
553,99.6400
554,99.6400
555,99.6400
556,99.6400
557,99.6400
558,99.6400
559,99.6400
560,99.6400
561,99.6400
562,99.6400
563,99.6400
564,99.6400
565,99.6400
566,99.6400
567,99.6400
568,99.6400
569,99.6400
570,99.6400
571,99.6400
572,99.6400
573,99.6400
574,99.6400
575,99.6400
576,99.6400
577,99.6400
578,99.6400
579,99.6400
580,99.6400
581,99.6400
582,99.6400
583,99.6400
584,99.6400
585,99.6400
586,99.6400
587,99.6400
588,99.6400
589,99.6400
590,99.6400
591,99.6400
592,99.6400
593,99.6400
594,99.6400
595,99.6400
596,99.6400
597,99.6400
598,99.6400
599,99.6400
600,99.6400
601,99.6400
602,99.6400
603,99.6400
604,99.6400
605,99.6400
606,99.6400
607,99.6400
608,99.6400
609,99.6400
610,99.6400
611,99.6400
612,99.6400
613,99.6400
614,99.6400
615,99.6400
616,99.6400
617,99.6400
618,99.6400
619,99.6400
620,99.6400
621,99.6400
622,99.6400
623,99.6400
624,99.6400
625,99.6400
626,99.6400
627,99.6400
628,99.6400
629,99.6400
630,99.6400
631,99.6400
632,99.6400
633,99.6400
634,99.6400
635,99.6400
636,99.6400
637,99.6400
638,99.6400
639,99.6400
640,99.6400
641,99.6400
642,99.6400
643,99.6400
644,99.6400
645,99.6400
646,99.6400
647,99.6400
648,99.6400
649,99.6400
650,99.6400
651,99.6400
652,99.6400
653,99.6400
654,99.6400
655,99.6400
656,99.6400
657,99.6400
658,99.6400
659,99.6400
660,99.6400
661,99.6400
662,99.6400
663,99.6400
664,99.6400
665,99.6400
666,99.6400
667,99.6400
668,99.6400
669,99.6400
670,99.6400
671,99.6400
672,99.6400
673,99.6400
674,99.6400
675,99.6400
676,99.6400
677,99.6400
678,99.6400
679,99.6400
680,99.6400
681,99.6800
682,99.6800
683,99.6800
684,99.6800
685,99.6800
686,99.6800
687,99.6800
688,99.6800
689,99.6800
690,99.6800
691,99.6800
692,99.6800
693,99.6800
694,99.6800
695,99.6800
696,99.6800
697,99.6800
698,99.6800
699,99.6800
700,99.6800
701,99.6800
702,99.6800
703,99.6800
704,99.6800
705,99.6800
706,99.6800
707,99.6800
708,99.6800
709,99.6800
710,99.6800
711,99.6800
712,99.6800
713,99.6800
714,99.6800
715,99.6800
716,99.6800
717,99.6800
718,99.6800
719,99.6800
720,99.6800
721,99.6800
722,99.6800
723,99.6800
724,99.6800
725,99.6800
726,99.6800
727,99.6800
728,99.6800
729,99.6800
730,99.6800
731,99.6800
732,99.6800
733,99.6800
734,99.6800
735,99.6800
736,99.6800
737,99.6800
738,99.6800
739,99.6800
740,99.6800
741,99.6800
742,99.6800
743,99.6800
744,99.6800
745,99.6800
746,99.6800
747,99.6800
748,99.6800
749,99.6800
750,99.6800
751,99.6800
752,99.6800
753,99.6800
754,99.6800
755,99.6800
756,99.6800
757,99.6800
758,99.6800
759,99.6800
760,99.6800
761,99.6800
762,99.6800
763,99.6800
764,99.6800
765,99.6800
766,99.6800
767,99.6800
768,99.6800
769,99.6800
770,99.6800
771,99.6800
772,99.6800
773,99.6800
774,99.6800
775,99.6800
776,99.6800
777,99.6800
778,99.6800
779,99.6800
780,99.6800
781,99.6800
782,99.6800
783,99.6800
784,99.6800
785,99.6800
786,99.6800
787,99.6800
788,99.6800
789,99.6800
790,99.6800
791,99.6800
792,99.6800
793,99.6800
794,99.6800
795,99.6800
796,99.6800
797,99.6800
798,99.6800
799,99.6800
800,99.6800
801,99.6800
802,99.6800
803,99.6800
804,99.6800
805,99.6800
806,99.6800
807,99.6800
808,99.6800
809,99.6800
810,99.6800
811,99.6800
812,99.6800
813,99.6800
814,99.6800
815,99.6800
816,99.6800
817,99.6800
818,99.6800
819,99.6800
820,99.6800
821,99.6800
822,99.6800
823,99.6800
824,99.6800
825,99.6800
826,99.6800
827,99.6800
828,99.6800
829,99.6800
830,99.6800
831,99.6800
832,99.6800
833,99.6800
834,99.6800
835,99.6800
836,99.6800
837,99.6800
838,99.6800
839,99.6800
840,99.6800
841,99.6800
842,99.6800
843,99.6800
844,99.6800
845,99.6800
846,99.6800
847,99.6800
848,99.6800
849,99.6800
850,99.6800
851,99.6800
852,99.6800
853,99.6800
854,99.6800
855,99.6800
856,99.6800
857,99.6800
858,99.6800
859,99.6800
860,99.6800
861,99.6800
862,99.6800
863,99.6800
864,99.6800
865,99.6800
866,99.6800
867,99.6800
868,99.6800
869,99.6800
870,99.6800
871,99.6800
872,99.6800
873,99.6800
874,99.6800
875,99.6800
876,99.6800
877,99.6800
878,99.6800
879,99.6800
880,99.6800
881,99.6800
882,99.6800
883,99.6800
884,99.6800
885,99.6800
886,99.6800
887,99.6800
888,99.6800
889,99.6800
890,99.6800
891,99.6800
892,99.6800
893,99.6800
894,99.6800
895,99.6800
896,99.6800
897,99.6800
898,99.6800
899,99.6800
900,99.6800
901,99.6800
902,99.6800
903,99.6800
904,99.6800
905,99.6800
906,99.6800
907,99.6800
908,99.6800
909,99.6800
910,99.6800
911,99.6800
912,99.6800
913,99.6800
914,99.6800
915,99.6800
916,99.6800
917,99.6800
918,99.6800
919,99.6800
920,99.6800
921,99.6800
922,99.6800
923,99.6800
924,99.6800
925,99.6800
926,99.6800
927,99.6800
928,99.6800
929,99.6800
930,99.6800
931,99.6800
932,99.6800
933,99.6800
934,99.6800
935,99.6800
936,99.6800
937,99.6800
938,99.6800
939,99.6800
940,99.6800
941,99.6800
942,99.6800
943,99.6800
944,99.6800
945,99.6800
946,99.6800
947,99.6800
948,99.6800
949,99.6800
950,99.6800
951,99.6800
952,99.6800
953,99.6800
954,99.6800
955,99.6800
956,99.6800
957,99.6800
958,99.6800
959,99.6800
960,99.6800
961,99.6800
962,99.6800
963,99.6800
964,99.6800
965,99.6800
966,99.6800
967,99.6800
968,99.6800
969,99.6800
970,99.6800
971,99.6800
972,99.6800
973,99.6800
974,99.6800
975,99.6800
976,99.6800
977,99.6800
978,99.6800
979,99.6800
980,99.6800
981,99.6800
982,99.6800
983,99.6800
984,99.6800
985,99.6800
986,99.6800
987,99.6800
988,99.6800
989,99.6800
990,99.6800
991,99.6800
992,99.6800
993,99.6800
994,99.6800
995,99.6800
996,99.6800
997,99.6800
998,99.6800
999,99.6800
1000,99.6800
1001,99.6800
1002,99.6800
1003,99.6800
1004,99.6800
1005,99.6800
1006,99.6800
1007,99.6800
1008,99.6800
1009,99.6800
1010,99.6800
1011,99.6800
1012,99.6800
1013,99.6800
1014,99.6800
1015,99.6800
1016,99.6800
1017,99.6800
1018,99.6800
1019,99.6800
1020,99.6800
1021,99.6800
1022,99.6800
1023,99.6800
1024,99.6800
1025,99.6800
1026,99.6800
1027,99.6800
1028,99.6800
1029,99.6800
1030,99.6800
1031,99.6800
1032,99.6800
1033,99.6800
1034,99.6800
1035,99.6800
1036,99.6800
1037,99.6800
1038,99.6800
1039,99.6800
1040,99.6800
1041,99.6800
1042,99.6800
1043,99.6800
1044,99.6800
1045,99.6800
1046,99.6800
1047,99.6800
1048,99.6800
1049,99.6800
1050,99.6800
1051,99.6800
1052,99.6800
1053,99.6800
1054,99.6800
1055,99.6800
1056,99.6800
1057,99.6800
1058,99.6800
1059,99.6800
1060,99.6800
1061,99.6800
1062,99.6800
1063,99.6800
1064,99.6800
1065,99.6800
1066,99.6800
1067,99.6800
1068,99.6800
1069,99.6800
1070,99.6800
1071,99.6800
1072,99.6800
1073,99.6800
1074,99.6800
1075,99.6800
1076,99.6800
1077,99.6800
1078,99.6800
1079,99.6800
1080,99.6800
1081,99.6800
1082,99.6800
1083,99.6800
1084,99.6800
1085,99.6800
1086,99.6800
1087,99.6800
1088,99.6800
1089,99.6800
1090,99.6800
1091,99.6800
1092,99.6800
1093,99.6800
1094,99.6800
1095,99.6800
1096,99.6800
1097,99.6800
1098,99.6800
1099,99.6800
1100,99.6800
1101,99.6800
1102,99.6800
1103,99.6800
1104,99.6800
1105,99.6800
1106,99.6800
1107,99.6800
1108,99.6800
1109,99.6800
1110,99.6800
1111,99.6800
1112,99.6800
1113,99.6800
1114,99.6800
1115,99.6800
1116,99.6800
1117,99.6800
1118,99.6800
1119,99.6800
1120,99.6800
1121,99.6800
1122,99.6800
1123,99.6800
1124,99.6800
1125,99.6800
1126,99.6800
1127,99.6800
1128,99.6800
1129,99.6800
1130,99.6800
1131,99.6800
1132,99.6800
1133,99.6800
1134,99.6800
1135,99.6800
1136,99.6800
1137,99.6800
1138,99.6800
1139,99.6800
1140,99.6800
1141,99.6800
1142,99.6800
1143,99.6800
1144,99.6800
1145,99.6800
1146,99.6800
1147,99.6800
1148,99.6800
1149,99.6800
1150,99.6800
1151,99.6800
1152,99.6800
1153,99.6800
1154,99.6800
1155,99.6800
1156,99.6800
1157,99.6800
1158,99.6800
1159,99.6800
1160,99.6800
1161,99.6800
1162,99.6800
1163,99.6800
1164,99.6800
1165,99.6800
1166,99.6800
1167,99.6800
1168,99.6800
1169,99.6800
1170,99.6800
1171,99.6800
1172,99.6800
1173,99.6800
1174,99.6800
1175,99.6800
1176,99.6800
1177,99.6800
1178,99.6800
1179,99.6800
1180,99.6800
1181,99.6800
1182,99.6800
1183,99.6800
1184,99.6800
1185,99.6800
1186,99.6800
1187,99.6800
1188,99.6800
1189,99.6800
1190,99.6800
1191,99.6800
1192,99.6800
1193,99.6800
1194,99.6800
1195,99.6800
1196,99.6800
1197,99.6800
1198,99.6800
1199,99.6800
1200,99.6800
1201,99.6800
1202,99.6800
1203,99.6800
1204,99.6800
1205,99.6800
1206,99.6800
1207,99.6800
1208,99.6800
1209,99.6800
1210,99.6800
1211,99.6800
1212,99.6800
1213,99.6800
1214,99.6800
1215,99.6800
1216,99.6800
1217,99.6800
1218,99.6800
1219,99.6800
1220,99.6800
1221,99.6800
1222,99.6800
1223,99.6800
1224,99.6800
1225,99.6800
1226,99.6800
1227,99.6800
1228,99.6800
1229,99.6800
1230,99.6800
1231,99.6800
1232,99.6800
1233,99.6800
1234,99.6800
1235,99.6800
1236,99.6800
1237,99.6800
1238,99.6800
1239,99.6800
1240,99.6800
1241,99.6800
1242,99.6800
1243,99.6800
1244,99.6800
1245,99.6800
1246,99.6800
1247,99.6800
1248,99.6800
1249,99.6800
1250,99.6800
1251,99.6800
1252,99.6800
1253,99.6800
1254,99.6800
1255,99.6800
1256,99.6800
1257,99.6800
1258,99.6800
1259,99.6800
1260,99.6800
1261,99.6800
1262,99.6800
1263,99.6800
1264,99.6800
1265,99.6800
1266,99.6800
1267,99.6800
1268,99.6800
1269,99.6800
1270,99.6800
1271,99.6800
1272,99.6800
1273,99.6800
1274,99.6800
1275,99.6800
1276,99.6800
1277,99.6800
1278,99.6800
1279,99.6800
1280,99.6800
1281,99.6800
1282,99.6800
1283,99.6800
1284,99.6800
1285,99.6800
1286,99.6800
1287,99.6800
1288,99.6800
1289,99.6800
1290,99.6800
1291,99.6800
1292,99.6800
1293,99.6800
1294,99.6800
1295,99.6800
1296,99.6800
1297,99.6800
1298,99.6800
1299,99.6800
1300,99.6800
1301,99.6800
1302,99.6800
1303,99.6800
1304,99.6800
1305,99.6800
1306,99.6800
1307,99.6800
1308,99.6800
1309,99.6800
1310,99.6800
1311,99.6800
1312,99.6800
1313,99.6800
1314,99.6800
1315,99.6800
1316,99.6800
1317,99.6800
1318,99.6800
1319,99.6800
1320,99.6800
1321,99.6800
1322,99.6800
1323,99.6800
1324,99.6800
1325,99.6800
1326,99.6800
1327,99.6800
1328,99.6800
1329,99.6800
1330,99.6800
1331,99.6800
1332,99.6800
1333,99.6800
1334,99.6800
1335,99.6800
1336,99.6800
1337,99.6800
1338,99.6800
1339,99.6800
1340,99.6800
1341,99.6800
1342,99.6800
1343,99.6800
1344,99.6800
1345,99.6800
1346,99.6800
1347,99.6800
1348,99.6800
1349,99.6800
1350,99.6800
1351,99.6800
1352,99.6800
1353,99.6800
1354,99.6800
1355,99.6800
1356,99.6800
1357,99.6800
1358,99.6800
1359,99.6800
1360,99.6800
1361,99.6800
1362,99.6800
1363,99.6800
1364,99.6800
1365,99.6800
1366,99.6800
1367,99.6800
1368,99.6800
1369,99.6800
1370,99.6800
1371,99.6800
1372,99.6800
1373,99.6800
1374,99.6800
1375,99.6800
1376,99.6800
1377,99.6800
1378,99.6800
1379,99.6800
1380,99.6800
1381,99.6800
1382,99.6800
1383,99.6800
1384,99.6800
1385,99.6800
1386,99.6800
1387,99.6800
1388,99.6800
1389,99.6800
1390,99.6800
1391,99.6800
1392,99.6800
1393,99.6800
1394,99.6800
1395,99.6800
1396,99.6800
1397,99.6800
1398,99.6800
1399,99.6800
1400,99.6800
1401,99.6800
1402,99.6800
1403,99.6800
1404,99.6800
1405,99.6800
1406,99.6800
1407,99.6800
1408,99.6800
1409,99.6800
1410,99.6800
1411,99.6800
1412,99.6800
1413,99.6800
1414,99.6800
1415,99.6800
1416,99.6800
1417,99.6800
1418,99.6800
1419,99.6800
1420,99.6800
1421,99.6800
1422,99.6800
1423,99.6800
1424,99.6800
1425,99.6800
1426,99.6800
1427,99.6800
1428,99.6800
1429,99.6800
1430,99.6800
1431,99.6800
1432,99.6800
1433,99.6800
1434,99.6800
1435,99.6800
1436,99.6800
1437,99.6800
1438,99.6800
1439,99.6800
1440,99.6800
1441,99.6800
1442,99.6800
1443,99.6800
1444,99.6800
1445,99.6800
1446,99.6800
1447,99.6800
1448,99.6800
1449,99.6800
1450,99.6800
1451,99.6800
1452,99.6800
1453,99.6800
1454,99.6800
1455,99.6800
1456,99.6800
1457,99.6800
1458,99.6800
1459,99.6800
1460,99.6800
1461,99.6800
1462,99.6800
1463,99.6800
1464,99.6800
1465,99.6800
1466,99.6800
1467,99.6800
1468,99.6800
1469,99.6800
1470,99.6800
1471,99.6800
1472,99.6800
1473,99.6800
1474,99.6800
1475,99.6800
1476,99.6800
1477,99.6800
1478,99.6800
1479,99.6800
1480,99.6800
1481,99.6800
1482,99.6800
1483,99.6800
1484,99.6800
1485,99.6800
1486,99.6800
1487,99.6800
1488,99.6800
1489,99.6800
1490,99.6800
1491,99.6800
1492,99.6800
1493,99.6800
1494,99.6800
1495,99.6800
1496,99.6800
1497,99.6800
1498,99.6800
1499,99.6800
1500,99.6800
