Iteration,GA,PSO,ECPPSO,PSO_GA,ECPPSO_GA,ECPPSO_SE_GA,ECPPSO_NEP_GA
74,97.6000,88.9200,81.7200,89.8400,96.7200,92.7200,98.2000
75,97.7200,88.9200,79.5600,89.8800,96.7200,92.7200,98.2800
76,97.8000,88.9200,81.0000,89.8800,96.7200,92.7200,98.4400
77,97.8000,88.9200,85.1200,89.8800,96.9600,92.9600,98.4400
78,97.8400,88.9200,85.5200,89.8800,97.0400,93.2000,98.5600
79,97.8800,88.9200,83.6800,89.8800,97.0400,93.2000,98.5600
80,97.8800,88.9200,80.1600,89.8800,97.0800,93.2000,98.6000
81,97.8800,88.9200,79.1200,89.8800,97.2400,93.2000,98.6800
82,98.1200,88.9200,78.7200,89.8800,97.3600,93.2000,98.7200
83,98.1600,88.9200,82.7600,89.8800,97.5200,93.4400,98.7200
84,98.2400,88.9200,83.0800,90.0000,97.6800,93.4400,98.7600
85,98.3200,88.9200,81.5200,90.0000,97.8000,93.4800,98.8000
86,98.3200,88.9200,81.8400,90.0000,97.8000,93.5200,98.8000
87,98.3200,88.9200,82.7600,90.0400,97.8400,93.5200,98.8400
88,98.3600,88.9200,85.0400,90.0400,97.8800,93.7200,98.8800
89,98.4000,88.9200,85.3200,90.0400,97.9200,93.9600,98.9600
90,98.5200,88.9200,84.9600,90.0800,97.9600,93.9600,99.0800
91,98.5600,88.9200,82.2400,90.0800,97.9200,93.9600,98.9600
92,98.6800,88.9200,79.6800,90.0800,97.9600,94.0400,99.1200
93,98.8000,88.9200,80.6000,90.1600,97.9600,94.0800,99.0400
94,98.8000,88.9200,82.4400,90.1600,98.0800,94.0800,99.0000
95,98.8000,88.9200,84.5200,90.2400,98.0800,94.1600,99.1200
96,98.8000,88.9200,84.6800,90.2400,98.0400,94.4400,99.1200
97,98.8000,88.9200,85.4400,90.2400,98.0000,94.4800,99.1200
98,98.8000,88.9200,84.5200,90.2400,98.0000,94.4800,99.1600
99,98.9200,88.9200,83.4400,90.2800,98.0400,94.8000,99.1600
100,98.9200,88.9200,83.2800,90.2800,98.0800,94.8000,99.2000
101,98.9200,88.9200,83.7600,90.2800,98.1200,95.2000,99.2400
102,98.9200,88.9200,83.8800,90.4800,98.1600,95.2000,99.4400
103,98.9200,88.9200,83.1600,90.5200,98.2000,95.2000,99.2000
104,98.9200,88.9200,83.2400,90.4800,98.2800,95.2000,99.2000
105,98.9600,88.9200,83.3600,90.5600,98.2000,95.2000,99.2000
106,98.9600,88.9200,83.5600,90.5600,98.2400,95.2000,99.2400
107,98.9600,88.9200,85.9200,90.6000,98.3200,95.2000,99.2400
108,98.9600,88.9200,85.9200,90.6000,98.3200,95.2000,99.4800
109,99.0400,88.9200,85.1200,90.6400,98.3200,95.4800,99.3200
110,99.0400,88.9200,85.0400,90.6400,98.3200,95.4800,99.3200
111,99.0400,88.9200,83.3200,90.6400,98.4400,95.4800,99.3200
112,99.0800,88.9200,82.6000,90.6400,98.4400,95.4800,99.4000
113,99.0800,88.9200,83.0400,90.6400,98.5200,95.4800,99.5200
114,99.2000,88.9200,82.6000,90.7200,98.5200,95.6000,99.5200
115,99.2000,88.9200,83.7200,90.7200,98.5200,95.6000,99.4400
116,99.2000,88.9200,87.7600,90.7600,98.4400,95.6000,99.4800
117,99.2000,88.9200,87.3200,90.7600,98.4800,95.6000,99.4800
118,99.2000,88.9200,86.0000,90.8800,98.4800,95.6000,99.5600
119,99.2000,88.9200,84.7200,90.9200,98.6000,95.7200,99.5600
120,99.2000,88.9200,85.0800,90.9200,98.6000,95.7200,99.5600
121,99.2800,88.9200,85.0000,90.9200,98.6400,95.7200,99.5600
122,99.2800,88.9200,85.7200,91.0000,98.5600,95.8000,99.6000
123,99.3200,88.9200,85.6800,91.1600,98.6000,95.8000,99.6000
124,99.3200,88.9200,86.0800,91.1200,98.6000,95.9600,99.6000
125,99.3200,88.9200,88.4400,91.1600,98.6000,96.1200,99.6000
126,99.3200,88.9200,87.6800,91.1600,98.6800,96.1200,99.6400
127,99.3600,88.9200,86.5200,91.1600,98.6800,96.2400,99.6400
128,99.3600,88.9200,86.6800,91.2000,98.7200,96.2400,99.6400
129,99.3600,88.9200,87.3200,91.2000,98.7200,96.2400,99.6400
130,99.3600,88.9200,87.7200,91.2000,98.8400,96.2400,99.6800
131,99.3600,88.9200,88.7600,91.2000,98.9600,96.2400,99.6800
132,99.3600,88.9200,88.0400,91.2000,99.0800,96.4000,99.6800
133,99.3600,88.9200,87.8000,91.2000,98.9200,96.4000,99.6800
134,99.3600,88.9200,87.8400,91.2000,99.0800,96.4000,99.6800
135,99.3600,88.9200,88.8400,91.2400,99.0800,96.4000,99.6800
136,99.4400,88.9200,89.2800,91.2400,99.0800,96.4000,99.6800
137,99.4400,88.9200,89.2400,91.2800,99.1200,96.4000,99.6800
138,99.4400,88.9200,89.7200,91.2800,99.1200,96.4800,99.6800
139,99.4400,88.9200,90.5200,91.3200,99.1600,96.4800,99.6800
140,99.4400,88.9200,91.4800,91.3200,99.0800,96.4800,99.6800
141,99.4400,88.9200,91.8800,91.3200,99.1600,96.6000,99.6800
142,99.4400,88.9200,90.2400,91.3200,99.2400,96.6000,99.6800
143,99.4400,88.9200,89.1200,91.3200,99.1600,96.6000,99.6800
144,99.4400,88.9200,89.3200,91.3200,99.2400,96.6400,99.6800
145,99.4400,88.9200,89.9600,91.3200,99.3200,96.6400,99.6800
146,99.4800,88.9200,90.4800,91.3600,99.3200,96.8400,99.7200
147,99.4800,88.9200,90.8800,91.3600,99.3200,96.8400,99.7600
148,99.4800,88.9200,90.6800,91.4400,99.3200,96.8400,99.7600
149,99.4800,88.9200,91.2400,91.4800,99.4400,96.8400,99.7600
150,99.4800,88.9200,91.5200,91.4800,99.4400,96.8400,99.7600
151,99.4800,88.9200,91.8800,91.4800,99.4400,96.8400,99.8000
152,99.4800,88.9200,91.8800,91.5200,99.4400,97.3200,99.8000
153,99.4800,88.9200,91.7200,91.5200,99.4400,97.3200,99.8000
154,99.4800,88.9200,91.7200,91.5200,99.4400,97.3200,99.8400
155,99.4800,88.9200,91.8800,91.5200,99.4400,97.3200,99.8400
156,99.4800,88.9200,92.8000,91.5200,99.4400,97.3200,99.8400
157,99.4800,88.9200,93.8400,91.5200,99.4400,97.3200,99.8400
158,99.4800,88.9200,93.4800,91.5200,99.4400,97.3200,99.8400
159,99.4800,88.9200,93.3200,91.5200,99.4400,97.4000,99.8400
160,99.4800,88.9200,93.2800,91.5200,99.4800,97.4000,99.8800
161,99.4800,88.9200,92.6000,91.5200,99.4800,97.4000,99.8800
162,99.4800,88.9200,91.7600,91.5200,99.4800,97.4000,99.8800
163,99.4800,88.9200,92.0000,91.5200,99.4800,97.4400,99.8800
164,99.4800,88.9200,92.4000,91.5200,99.4800,97.4400,99.8800
165,99.4800,88.9200,92.4800,91.5200,99.5200,97.4400,99.8800
166,99.5200,88.9200,91.9200,91.5200,99.5200,97.4400,99.8800
167,99.5200,88.9200,91.9600,91.5200,99.5600,97.4800,99.8800
168,99.5200,88.9200,92.1600,91.5200,99.5600,97.4800,99.8800
169,99.5200,88.9200,92.8400,91.5200,99.6000,97.5200,99.8800
170,99.5200,88.9200,93.5200,91.5200,99.6000,97.6000,99.8800
171,99.5600,88.9200,93.9600,91.5200,99.6000,97.8000,99.8800
