Iteration,Fitness
681,95.4000
682,95.4000
683,95.4400
684,95.4400
685,95.4400
686,95.4800
687,95.4800
688,95.4800
689,95.4800
690,95.4800
691,95.4800
692,95.4800
693,95.4800
694,95.4800
695,95.4800
696,95.4800
697,95.4800
698,95.4800
699,95.4800
700,95.4800
701,95.4800
702,95.4800
703,95.4800
704,95.4800
705,95.4800
706,95.4800
707,95.4800
708,95.4800
709,95.4800
710,95.4800
711,95.4800
712,95.4800
713,95.4800
714,95.4800
715,95.6000
716,95.6000
717,95.6000
718,95.6000
719,95.6000
720,95.6000
721,95.6000
722,95.6000
723,95.7200
724,95.7200
725,95.7600
726,95.7600
727,95.7600
728,96.0000
729,96.0000
730,96.0400
731,96.0400
732,96.0400
733,96.0400
734,96.2800
735,96.2800
736,96.2800
737,96.2800
738,96.2800
739,96.2800
740,96.2800
741,96.2800
742,96.3600
743,96.4000
744,96.4000
745,96.4400
746,96.4400
747,96.4400
748,96.4400
749,96.4400
750,96.4400
751,96.4400
752,96.4400
753,96.4400
754,96.4400
755,96.4400
756,96.4400
757,96.4400
758,96.4400
759,96.4400
760,96.4400
761,96.4400
762,96.4400
763,96.4400
764,96.4400
765,96.4400
766,96.4400
767,96.5200
768,96.5200
769,96.5200
770,96.5600
771,96.5600
772,96.5600
773,96.5600
774,96.5600
775,96.5600
776,96.5600
777,96.5600
778,96.5600
779,96.5600
780,96.6000
781,96.6000
782,96.6400
783,96.6800
784,96.6800
785,96.6800
786,96.6800
787,96.7200
788,96.7200
789,96.7200
790,96.7200
791,96.7200
792,96.7200
793,96.7200
794,96.7200
795,96.7200
796,96.7200
797,96.7200
798,96.7200
799,96.7200
800,96.7200
801,96.7200
802,96.7200
803,96.7200
804,96.7200
805,96.7200
806,96.7200
807,96.7600
808,96.8000
809,96.8000
810,96.8000
811,96.8000
812,96.8000
813,96.8000
814,96.8000
815,96.8000
816,96.8000
817,96.9200
818,96.9200
819,96.9200
820,96.9600
821,96.9600
822,96.9600
823,96.9600
824,96.9600
825,96.9600
826,96.9600
827,96.9600
828,96.9600
829,96.9600
830,96.9600
831,96.9600
832,96.9600
833,96.9600
834,96.9600
835,96.9600
836,96.9600
837,96.9600
838,96.9600
839,96.9600
840,96.9600
841,96.9600
842,96.9600
843,96.9600
844,96.9600
845,96.9600
846,96.9600
847,96.9600
848,96.9600
849,96.9600
850,96.9600
851,96.9600
852,96.9600
853,96.9600
854,96.9600
855,96.9600
856,96.9600
857,96.9600
858,96.9600
859,96.9600
860,96.9600
861,96.9600
862,96.9600
863,96.9600
864,96.9600
865,96.9600
866,96.9600
867,96.9600
868,97.0000
869,97.0000
870,97.0000
871,97.0000
872,97.0000
873,97.0000
874,97.0000
875,97.0000
876,97.0000
877,97.0000
878,97.0000
879,97.0000
880,97.0000
881,97.0000
882,97.0000
883,97.0000
884,97.0000
885,97.0000
886,97.0000
887,97.0000
888,97.0000
889,97.0000
890,97.0000
891,97.0000
892,97.0000
893,97.0000
894,97.0000
895,97.0400
896,97.0400
897,97.0400
898,97.0400
899,97.0400
900,97.0400
901,97.0400
902,97.0400
903,97.0400
904,97.0400
905,97.0400
906,97.0400
907,97.0400
908,97.0400
909,97.0400
910,97.0400
911,97.0400
912,97.0400
913,97.0400
914,97.0400
915,97.0400
916,97.0400
917,97.0400
918,97.0400
919,97.0400
920,97.0400
921,97.0400
922,97.0400
923,97.0400
924,97.0400
925,97.0400
926,97.0400
927,97.0400
928,97.0400
929,97.0400
930,97.0400
931,97.0400
932,97.0400
933,97.0400
934,97.0400
935,97.0400
936,97.0400
937,97.0400
938,97.0400
939,97.0400
940,97.0400
941,97.0400
942,97.0400
943,97.0400
944,97.0400
945,97.0400
946,97.0400
947,97.0400
948,97.0400
949,97.0400
950,97.0400
951,97.0400
952,97.0400
953,97.0400
954,97.0400
955,97.0400
956,97.0400
957,97.0400
958,97.0400
959,97.0400
960,97.0800
961,97.0800
962,97.0800
963,97.0800
964,97.1200
965,97.1200
966,97.1200
967,97.1200
968,97.1200
969,97.1200
970,97.1200
971,97.1200
972,97.1200
973,97.1200
974,97.1200
975,97.1200
976,97.1200
977,97.1200
978,97.1200
979,97.1200
980,97.1200
981,97.1200
982,97.1200
983,97.1200
984,97.2000
985,97.2000
986,97.2000
987,97.2000
988,97.2000
989,97.2000
990,97.2000
991,97.2000
992,97.2000
993,97.2000
994,97.2000
995,97.2000
996,97.2000
997,97.2000
998,97.2000
999,97.2000
1000,97.2000
1001,97.2000
1002,97.2000
1003,97.2000
1004,97.2000
1005,97.2000
1006,97.2000
1007,97.2000
1008,97.2000
1009,97.2000
1010,97.2000
1011,97.2000
1012,97.2000
1013,97.2000
1014,97.2000
1015,97.2000
1016,97.2000
1017,97.2000
1018,97.2000
1019,97.2000
1020,97.2000
1021,97.2000
1022,97.2000
1023,97.2000
1024,97.2000
1025,97.2000
1026,97.2000
1027,97.2000
1028,97.2000
1029,97.2000
1030,97.2000
1031,97.2000
1032,97.2000
1033,97.2000
1034,97.2000
1035,97.2000
1036,97.2000
1037,97.2000
1038,97.2000
1039,97.2000
1040,97.2000
1041,97.2000
1042,97.2000
1043,97.2400
1044,97.2400
1045,97.2800
1046,97.3200
1047,97.3200
1048,97.3200
1049,97.3200
1050,97.3200
1051,97.3200
1052,97.3200
1053,97.3200
1054,97.3200
1055,97.3200
1056,97.3200
1057,97.3200
1058,97.3200
1059,97.3200
1060,97.3200
1061,97.3200
1062,97.3200
1063,97.3200
1064,97.3200
1065,97.3200
1066,97.3200
1067,97.3200
1068,97.3200
1069,97.3200
1070,97.3200
1071,97.3200
1072,97.3200
1073,97.3200
1074,97.3200
1075,97.3200
1076,97.3200
1077,97.3200
1078,97.3200
1079,97.3200
1080,97.3200
1081,97.3200
1082,97.3200
1083,97.3200
1084,97.3200
1085,97.3200
1086,97.3200
1087,97.3200
1088,97.3200
1089,97.3200
1090,97.3200
1091,97.3200
1092,97.3200
1093,97.3200
1094,97.3200
1095,97.3200
1096,97.3200
1097,97.3200
1098,97.3200
1099,97.3200
1100,97.3200
1101,97.3200
1102,97.3200
1103,97.3200
1104,97.3200
1105,97.3200
1106,97.3200
1107,97.3200
1108,97.3200
1109,97.3200
1110,97.3200
1111,97.3200
1112,97.3200
1113,97.3200
1114,97.3600
1115,97.3600
1116,97.3600
1117,97.3600
1118,97.3600
1119,97.3600
1120,97.3600
1121,97.3600
1122,97.3600
1123,97.3600
1124,97.3600
1125,97.3600
1126,97.3600
1127,97.3600
1128,97.3600
1129,97.3600
1130,97.3600
1131,97.3600
1132,97.3600
1133,97.3600
1134,97.3600
1135,97.3600
1136,97.3600
1137,97.3600
1138,97.3600
1139,97.3600
1140,97.3600
1141,97.3600
1142,97.3600
1143,97.3600
1144,97.3600
1145,97.3600
1146,97.3600
1147,97.3600
1148,97.3600
1149,97.3600
1150,97.3600
1151,97.3600
1152,97.3600
1153,97.3600
1154,97.3600
1155,97.3600
1156,97.3600
1157,97.3600
1158,97.3600
1159,97.3600
1160,97.3600
1161,97.3600
1162,97.3600
1163,97.3600
1164,97.3600
1165,97.3600
1166,97.3600
1167,97.3600
1168,97.4800
1169,97.4800
1170,97.4800
1171,97.4800
1172,97.4800
1173,97.4800
1174,97.4800
1175,97.4800
1176,97.4800
1177,97.4800
1178,97.5600
1179,97.5600
1180,97.5600
1181,97.5600
1182,97.5600
1183,97.5600
1184,97.5600
1185,97.5600
1186,97.5600
1187,97.5600
1188,97.5600
1189,97.5600
1190,97.5600
1191,97.5600
1192,97.5600
1193,97.5600
1194,97.5600
1195,97.5600
1196,97.5600
1197,97.5600
1198,97.5600
1199,97.5600
1200,97.5600
1201,97.5600
1202,97.5600
1203,97.5600
1204,97.5600
1205,97.5600
1206,97.5600
1207,97.5600
1208,97.5600
1209,97.5600
1210,97.5600
1211,97.5600
1212,97.5600
1213,97.5600
1214,97.5600
1215,97.5600
1216,97.5600
1217,97.5600
1218,97.5600
1219,97.5600
1220,97.5600
1221,97.5600
1222,97.5600
1223,97.5600
1224,97.5600
1225,97.6000
1226,97.6000
1227,97.6000
1228,97.6000
1229,97.6000
1230,97.6000
1231,97.6000
1232,97.6000
1233,97.6000
1234,97.6000
1235,97.6000
1236,97.6000
1237,97.6000
1238,97.6000
1239,97.6000
1240,97.6000
1241,97.6000
1242,97.6000
1243,97.6000
1244,97.6000
1245,97.6000
1246,97.6400
1247,97.6400
1248,97.6400
1249,97.6400
1250,97.6400
1251,97.6400
1252,97.6400
1253,97.6400
1254,97.6400
1255,97.6400
1256,97.6400
1257,97.6400
1258,97.6400
1259,97.6400
1260,97.6400
1261,97.6400
1262,97.6400
1263,97.6400
1264,97.6400
1265,97.6400
1266,97.6400
1267,97.6400
1268,97.6400
1269,97.6400
1270,97.6400
1271,97.6400
1272,97.6400
1273,97.6400
1274,97.6400
1275,97.6400
1276,97.6400
1277,97.6400
1278,97.6400
1279,97.6400
1280,97.6400
1281,97.6400
1282,97.6400
1283,97.6400
1284,97.6400
1285,97.6400
1286,97.6400
1287,97.6400
1288,97.6400
1289,97.6400
1290,97.6400
1291,97.6400
1292,97.6400
1293,97.6400
1294,97.6400
1295,97.6400
1296,97.6400
1297,97.6400
1298,97.6400
1299,97.6400
1300,97.6400
1301,97.6400
1302,97.6400
1303,97.6400
1304,97.6400
1305,97.6400
1306,97.6400
1307,97.6400
1308,97.6400
1309,97.6400
1310,97.6400
1311,97.6400
1312,97.6400
1313,97.6400
1314,97.6400
1315,97.6400
1316,97.6400
1317,97.6400
1318,97.6400
1319,97.6400
1320,97.6400
1321,97.6400
1322,97.6400
1323,97.6400
1324,97.6400
1325,97.6400
1326,97.6400
1327,97.6400
1328,97.6400
1329,97.6400
1330,97.6400
1331,97.6400
1332,97.6400
1333,97.6400
1334,97.6400
1335,97.6400
1336,97.6400
1337,97.6400
1338,97.7200
1339,97.7200
1340,97.7200
1341,97.7200
1342,97.7600
1343,97.7600
1344,97.7600
1345,97.7600
1346,97.7600
1347,97.7600
1348,97.7600
1349,97.7600
1350,97.7600
1351,97.7600
1352,97.7600
1353,97.7600
1354,97.7600
1355,97.7600
1356,97.7600
1357,97.7600
1358,97.7600
1359,97.7600
1360,97.7600
1361,97.7600
1362,97.7600
1363,97.7600
1364,97.7600
1365,97.7600
1366,97.7600
1367,97.7600
1368,97.7600
1369,97.7600
1370,97.7600
1371,97.7600
1372,97.7600
1373,97.7600
1374,97.7600
1375,97.7600
1376,97.7600
1377,97.7600
1378,97.7600
1379,97.7600
1380,97.7600
1381,97.7600
1382,97.7600
1383,97.7600
1384,97.7600
1385,97.7600
1386,97.7600
1387,97.7600
1388,97.7600
1389,97.7600
1390,97.7600
1391,97.7600
1392,97.7600
1393,97.7600
1394,97.7600
1395,97.7600
1396,97.7600
1397,97.7600
1398,97.7600
1399,97.7600
1400,97.7600
1401,97.7600
1402,97.7600
1403,97.7600
1404,97.7600
1405,97.7600
1406,97.7600
1407,97.7600
1408,97.7600
1409,97.7600
1410,97.7600
1411,97.7600
1412,97.7600
1413,97.7600
1414,97.7600
1415,97.7600
1416,97.7600
1417,97.7600
1418,97.7600
1419,97.7600
1420,97.7600
1421,97.7600
1422,97.7600
1423,97.7600
1424,97.7600
1425,97.7600
1426,97.7600
1427,97.7600
1428,97.7600
1429,97.7600
1430,97.7600
1431,97.7600
1432,97.7600
1433,97.7600
1434,97.7600
1435,97.7600
1436,97.7600
1437,97.7600
1438,97.7600
1439,97.8000
1440,97.8000
1441,97.8000
1442,97.8000
1443,97.8000
1444,97.8000
1445,97.8000
1446,97.8000
1447,97.8000
1448,97.8000
1449,97.8000
1450,97.8000
1451,97.8000
1452,97.8000
1453,97.8000
1454,97.8000
1455,97.8000
1456,97.8000
1457,97.8000
1458,97.8000
1459,97.8000
1460,97.8000
1461,97.8000
1462,97.8000
1463,97.8000
1464,97.8000
1465,97.8000
1466,97.8000
1467,97.8000
1468,97.8000
1469,97.8000
1470,97.8000
1471,97.8000
1472,97.8000
1473,97.8000
1474,97.8000
1475,97.8000
1476,97.8000
1477,97.8000
1478,97.8000
1479,97.8000
1480,97.8000
1481,97.8000
1482,97.8000
1483,97.8000
1484,97.8000
1485,97.8000
1486,97.8000
1487,97.8000
1488,97.8000
1489,97.8000
1490,97.8000
1491,97.8000
1492,97.8000
1493,97.8000
1494,97.8000
1495,97.8000
1496,97.8000
1497,97.8000
1498,97.8000
1499,97.8000
1500,97.8000
