Iteration,GA,PSO,ECPPSO,PSO_GA,ECPPSO_GA,ECPPSO_SE_GA,ECPPSO_NEP_GA
37,11.6830,13.2141,19.8536,13.2752,23.1895,13.1073,21.8506
38,12.0263,13.1054,19.9394,12.7831,22.2244,12.9929,23.1171
39,11.4374,12.8632,20.2904,12.7831,22.4953,13.0386,27.8397
40,11.3354,12.2929,20.8454,12.9089,23.5863,13.0081,42.1677
41,11.2472,12.3158,20.3857,12.9814,23.8800,13.6490,23.5443
42,11.1837,12.2414,20.8855,12.9433,23.0789,13.9313,22.8500
43,11.0550,12.2986,19.8937,12.8632,22.4571,13.0463,22.3618
44,11.1108,12.5351,20.6890,13.5384,22.9034,13.0615,21.8964
45,11.2281,12.5904,19.8898,13.0348,22.8043,13.0310,21.9879
46,11.3459,12.2166,20.2618,12.9280,23.0293,13.1683,23.6435
47,11.4832,12.2395,20.2618,13.0615,23.2048,13.0615,22.6593
48,11.0626,12.3386,20.0520,12.8136,23.1247,13.4888,21.8582
49,11.1904,12.8079,26.6056,13.0119,22.4304,13.1302,22.1024
50,10.9673,12.3081,40.7162,12.9623,23.1056,13.0310,22.6517
51,11.0889,12.0373,20.3266,13.2217,22.6288,13.1760,21.9498
52,11.0159,12.4664,21.1163,12.8555,23.4413,13.4659,22.0718
53,11.7397,12.3329,20.4220,13.1035,23.0980,13.2904,23.3154
54,12.4335,12.2833,20.6471,13.0386,22.8348,13.2446,21.9116
55,11.8437,12.2452,21.1868,13.0234,22.3541,13.3896,23.3841
56,12.0287,12.2509,20.5975,12.9089,22.3007,13.2446,22.6288
57,11.5151,12.1803,20.4525,13.5803,22.4991,14.5264,23.3231
58,11.1938,12.1765,20.6051,14.1487,22.8500,13.5727,23.3765
59,12.2342,12.8708,20.8302,13.5078,22.2702,13.3362,22.7890
60,12.0788,12.3100,20.8588,13.5307,22.1977,13.3514,22.9187
61,12.4807,12.5809,19.9490,13.6032,23.2925,13.4049,24.5438
62,12.1017,12.1994,20.6318,13.9656,28.4004,13.6719,22.1558
63,12.0463,12.4950,20.4716,13.1645,41.8472,13.1455,21.9803
64,11.9844,12.1937,19.9127,13.5956,22.5372,13.0768,22.5067
65,12.0382,12.1021,19.6133,13.1912,23.9067,13.1607,22.3694
66,11.5581,13.9122,21.2746,13.3171,22.6860,13.0386,22.1939
67,11.5433,12.6953,20.3419,13.1187,22.8577,13.0005,22.5983
68,11.8575,12.9376,19.9871,13.0577,22.5868,13.0005,21.7972
69,11.2524,12.6839,21.2975,13.0158,22.7470,13.2904,22.4991
70,11.2777,12.6305,19.5770,13.2484,22.6746,13.0768,28.8010
71,11.1609,12.6972,19.9146,13.3858,22.3312,13.2828,39.8560
72,11.2324,12.5961,20.1931,13.1760,22.6746,13.1836,22.1100
73,11.3921,13.0806,20.5498,13.0615,22.0833,13.1226,22.2092
74,11.2548,12.8098,19.9871,13.2942,23.7389,13.1912,22.8119
75,11.6844,12.8002,19.5904,13.2866,22.1252,13.2065,21.8430
76,11.2166,12.6247,20.1416,13.0730,23.4528,13.3820,22.5143
77,11.2619,12.7277,19.9986,13.1760,23.0675,13.1760,22.1558
78,11.1785,12.8517,20.7348,14.5226,22.1443,13.5956,22.6975
79,11.3874,12.2833,21.7342,13.4430,23.0675,13.3591,21.9650
80,12.0020,12.4054,28.0037,13.4583,23.6893,13.2980,21.8964
81,11.8699,12.0468,41.0290,13.3209,22.3618,13.3896,21.4920
82,11.5404,12.1059,20.2103,13.5422,23.1552,15.0757,22.3770
83,11.1971,12.1613,20.2580,13.6566,23.7885,13.8321,22.1710
84,11.1723,12.2242,20.6108,13.7787,23.6816,13.5193,22.2855
85,11.2968,12.1594,20.6280,13.6185,22.9569,13.5803,22.4686
86,11.3254,12.1670,21.7114,13.8130,23.8495,13.5574,22.7509
87,11.3297,12.3692,20.5078,12.9509,23.5062,13.1683,22.4152
88,11.0993,12.1861,20.6871,12.8784,22.3618,13.2523,22.6440
89,11.3053,12.2318,20.1759,12.7182,22.1024,13.2370,23.0713
90,11.4594,12.3577,20.4639,12.6495,23.5519,13.6948,21.9955
91,11.1837,12.3692,20.7825,13.2561,24.3988,13.4430,22.0566
92,11.1837,13.8264,20.4735,13.2980,29.8538,13.2523,21.9345
93,11.0846,12.7659,20.8817,13.1035,43.0222,13.5193,23.8190
94,11.6324,13.1912,20.0901,13.2713,22.2855,14.8468,22.8958
95,11.7569,12.8422,21.3203,12.9013,23.0408,13.1531,22.9721
96,11.6248,12.1880,20.9065,13.0463,22.6898,13.4735,21.9650
97,12.1145,12.2547,20.6299,13.0806,22.1329,13.5498,22.9416
98,11.6596,12.3768,20.0462,13.3133,22.3312,13.3362,23.3231
99,11.8523,12.4073,20.2122,13.2027,22.4609,13.2752,22.5601
100,11.6863,12.4416,21.0095,13.3514,22.4381,13.3133,22.1405
101,12.0673,12.6839,21.0342,12.9585,23.6816,13.2904,29.5334
102,11.9963,12.3463,21.1430,12.7792,22.4609,13.2599,39.7415
103,12.3630,12.4073,20.2713,13.0348,23.0713,13.7177,22.1634
104,12.0730,13.1970,21.8010,12.8746,22.1252,13.4201,22.0795
105,11.6062,12.4607,20.9141,13.1874,22.7051,13.3057,22.0642
106,11.6873,12.4073,21.0323,13.0158,21.8811,13.3133,21.5302
107,12.9614,12.3653,20.8607,12.8288,22.8043,13.3362,22.8195
108,11.2047,12.5904,20.7882,12.8975,22.3236,13.2370,22.4762
109,11.2062,12.4722,20.7596,13.8130,22.3770,13.2446,22.5067
110,11.2100,12.4588,20.9713,12.9623,22.3465,13.5193,21.9040
111,11.4284,12.4188,28.0876,13.3553,22.4609,13.0158,22.4533
112,11.0798,12.6038,43.2224,13.5880,22.5220,13.1226,22.1710
113,11.1857,12.4893,20.9427,12.8555,22.3236,13.2752,21.8964
114,11.3239,12.5046,20.7481,12.8021,21.9421,13.3362,22.7661
115,11.2243,12.6324,20.4544,13.2675,23.0026,13.0463,22.9416
116,11.5242,12.9089,20.1435,12.9471,22.5906,13.3438,22.7585
117,11.2615,12.1613,20.2751,12.9318,22.4381,13.3591,21.7590
118,11.0641,12.2490,20.7672,12.8784,22.6517,12.9166,23.1018
119,11.4517,12.8918,19.9337,13.2103,22.3999,14.6866,22.2855
120,11.1294,12.4054,20.9770,13.9275,22.3007,13.7558,21.6751
121,12.4083,12.2318,20.7081,12.8021,24.6506,13.2446,22.3618
122,11.3092,12.5217,19.7544,13.2294,28.6560,13.4125,22.9797
123,11.1246,12.2166,20.2713,12.9738,42.8696,13.6185,22.0871
124,11.1971,12.2967,19.9223,13.1073,23.0103,13.1149,22.7890
125,11.2491,12.3100,20.5441,13.0806,22.9950,13.0844,21.6751
126,11.5895,12.3043,20.2560,13.1187,22.3236,13.2523,22.1863
127,11.1542,12.1937,20.1855,12.8593,23.4833,13.0386,22.1710
128,11.1933,12.2356,20.2141,12.8861,22.8348,13.2599,21.4386
129,11.1351,12.7678,21.1353,12.9623,22.6898,13.1760,21.9269
130,11.0860,12.1784,20.9255,12.9967,23.1171,13.4735,22.3923
131,11.1756,12.2414,19.5389,13.0196,23.7808,13.3133,22.9797
132,11.3812,18.5242,20.5307,13.1836,23.2163,13.5269,28.6789
133,11.1651,15.8482,19.8975,13.3705,22.7280,13.3362,40.4587
134,11.6105,15.5544,20.1893,13.0882,22.4686,13.2752,22.4381
135,11.3945,16.3517,20.3857,12.9471,23.3231,13.0539,22.5754
136,11.6878,26.7372,20.2370,12.9547,22.5678,13.4964,22.1176
137,11.2824,13.3133,21.2879,12.8975,22.4838,13.5269,22.1939
138,11.2877,12.6629,21.9631,12.9852,22.9797,13.6643,23.4299
139,11.3907,12.3577,21.0095,13.3476,23.6969,13.3591,21.8277
140,11.2958,12.5618,21.8105,14.0648,22.8653,13.2446,22.1710
141,11.4403,12.6343,20.8588,13.7062,22.8195,13.3743,22.3846
142,11.0788,12.1632,27.1683,13.5536,22.4838,13.0005,22.0566
143,11.1375,12.1899,41.4028,13.6223,22.4381,13.9618,21.8201
144,11.2371,12.2452,20.6776,14.8430,22.0413,13.5727,22.6059
145,11.1775,12.1307,20.2026,13.3705,23.0179,13.1531,21.6751
146,11.1489,12.2032,20.6928,13.7863,22.9187,12.9242,22.6593
147,11.1351,12.6896,20.7081,13.2561,23.6816,12.9471,22.3846
148,11.2033,12.9776,20.9103,13.5727,23.2086,13.1912,22.9950
149,11.3859,12.6724,20.6738,13.6528,23.1934,13.2904,21.9727
150,12.5537,12.8307,21.2212,13.1187,22.2473,13.9237,22.3084
151,11.2367,12.7926,21.4157,13.1836,22.6212,13.7405,22.1939
152,11.1504,13.9027,20.7157,13.0386,29.0756,13.1455,22.5449
153,11.1218,13.6337,22.4342,13.5346,42.5491,13.0768,22.1787
154,11.2047,13.1493,21.3280,13.6795,23.5748,13.2217,23.3154
155,11.3611,12.8079,21.5530,13.0272,22.5296,13.0158,22.1863
156,11.5671,13.1798,21.2860,13.0043,22.6593,14.3509,21.6980
157,11.1828,12.1689,22.6364,13.1226,22.6212,13.5651,21.8277
158,11.1957,12.1460,21.3852,13.2561,22.7890,13.6795,22.3999
159,11.1861,12.2128,21.9955,13.3209,23.3536,13.1378,21.7362
160,11.1928,12.1269,21.2174,13.2408,22.8958,13.2675,21.8201
161,11.1814,12.4855,21.2593,13.1874,23.2468,13.1912,22.0871
162,11.2486,12.4970,22.5258,13.2217,23.4833,13.0158,21.9269
163,11.3092,12.1136,21.2593,13.2866,23.2163,13.1073,29.4418
164,11.5771,12.1212,20.5421,13.2980,23.2849,13.3362,40.7181
165,11.2157,12.1975,20.5650,13.0501,23.2697,13.1607,22.1710
166,11.5380,12.1231,21.2402,13.1187,23.6969,13.5498,22.2244
167,12.1007,12.3215,20.9274,13.4583,23.2849,13.4049,23.8648
168,11.8117,13.0978,20.4048,13.2484,23.0637,13.8474,22.5449
169,11.2238,12.6724,20.2408,13.9542,23.8419,13.3820,22.7737
170,11.0688,12.9051,20.2828,13.4087,22.2855,14.1373,22.8958
171,12.1355,12.7125,20.5307,14.3395,22.7127,13.4659,22.4838
172,11.1165,12.6152,21.0114,13.1416,22.0261,13.6414,22.0108
173,11.2634,13.3095,26.4740,13.4087,22.6440,13.8626,22.4304
174,11.1551,12.1098,41.5611,12.9662,23.6054,13.6566,21.9574
175,11.2085,12.5141,21.4348,12.8593,23.5214,13.4049,21.2479
176,11.2143,12.3634,21.5263,12.9166,23.9105,13.7177,21.9727
177,11.1947,12.1384,20.5765,12.9738,23.5138,13.4277,21.8277
178,11.0898,12.2814,21.8277,12.7220,24.2157,13.5498,22.4381
179,12.8608,12.2490,21.1716,12.8479,24.0250,15.0375,22.2397
180,11.1804,12.2509,21.8849,13.3896,23.0637,13.1912,22.6669
181,11.2271,12.0525,21.3203,12.8098,23.3002,13.3591,22.2931
182,11.0960,12.3196,21.2898,12.9623,29.5792,13.4201,21.8735
183,11.1647,12.1174,20.5002,13.0386,44.7006,13.0310,21.6827
184,11.0774,12.2032,21.0877,13.0577,23.8266,13.1912,22.0795
185,11.0712,12.3425,21.0304,13.0997,23.1094,13.1836,22.7432
186,11.7669,12.1994,20.1874,13.1035,22.7585,13.1302,21.6675
187,11.3926,12.2414,20.9007,13.2217,22.9874,13.1760,21.9879
188,11.3039,12.0602,21.1563,12.9089,22.2244,13.0768,21.9498
189,11.2319,12.5141,20.4620,13.3057,23.3536,13.4888,21.7514
190,11.2553,12.8536,20.9122,13.0959,22.8729,13.1607,22.4457
191,11.4498,12.2280,20.1645,13.2904,22.6822,12.9395,21.9574
192,11.1036,12.2166,20.3934,13.1950,22.5449,13.0463,22.3007
193,11.1189,13.7215,20.9541,13.4087,23.2849,12.9700,21.5073
194,11.1637,13.1340,20.7062,13.5460,22.3999,13.2752,28.7628
195,11.4293,12.7811,20.3133,14.5760,22.7356,13.7177,40.1535
196,11.1446,12.9852,21.4195,13.3019,22.0413,13.6108,23.4680
197,11.1327,12.8613,20.7481,13.6643,23.5977,13.6108,23.5748
198,11.1494,12.8746,20.7901,13.4392,23.3612,14.1068,22.3389
199,11.5256,12.6495,20.8550,13.5841,23.9487,13.5346,22.1558
200,11.2281,13.2198,21.8964,13.7405,23.1628,13.9008,22.5220
201,11.2438,12.7811,21.1678,15.2321,23.8724,13.9237,22.8729
202,11.4055,12.7029,20.7367,13.0119,22.5525,13.5117,22.7966
203,11.6262,12.9089,20.2103,12.9242,23.4146,13.4659,22.3389
204,11.1728,12.6514,26.4969,13.1416,23.5062,13.3743,22.8882
205,11.4441,12.8174,42.1982,12.9929,23.2315,14.0228,22.9340
206,11.4074,12.2318,21.0304,12.8059,23.2773,13.1912,23.4451
207,11.1404,12.6762,20.6871,14.8087,22.8729,13.5193,22.2397
208,11.0750,12.0964,20.5841,13.2866,22.1481,12.9700,22.0032
209,11.6563,12.2223,20.5421,13.4354,22.8348,13.0081,22.3312
210,12.4226,12.6133,20.5879,13.4354,22.7509,13.1836,21.9803
211,11.5461,12.1021,20.8054,13.5117,22.1024,13.1989,21.6141
212,11.5943,12.1746,20.6680,13.1340,28.7552,13.0463,22.3465
213,11.6992,12.1632,20.6680,13.1073,44.4336,13.0158,22.1558
214,11.6372,12.2604,20.3667,13.4621,23.4604,13.4354,22.0642
215,11.6243,12.4359,20.8588,13.2370,23.6206,13.2675,21.3852
216,11.8318,12.2662,20.5040,13.0234,22.1558,13.2141,22.3389
217,11.5066,12.4931,20.4430,13.1722,22.6593,13.4888,22.6593
218,11.3020,12.0468,20.6184,13.0196,22.5906,14.2975,22.4915
219,11.1432,12.0640,21.2097,12.9776,22.9340,13.1607,22.6059
220,11.1389,12.0659,21.1182,13.0158,22.6517,13.8321,22.4915
221,11.2696,12.2852,20.5765,13.2408,23.1400,13.3286,22.1481
222,11.3664,14.2860,20.3705,12.9471,22.5754,13.3896,22.2015
223,11.1489,12.8212,20.4086,13.0959,21.9574,13.4735,22.3999
224,11.4856,13.5155,20.7214,13.0653,22.4381,13.3972,22.4228
225,11.2119,12.6686,20.7558,13.0692,22.7585,13.5193,28.7552
226,11.2505,12.8994,20.7520,13.0348,21.9421,13.8092,42.1906
227,11.2562,13.4449,20.4468,13.2637,21.9650,13.4659,22.0795
228,11.4832,13.7672,20.0882,13.4659,22.2778,13.7940,23.3231
229,11.2662,12.5637,20.0386,13.3057,22.4686,13.5193,21.9040
230,11.3530,13.2427,21.1754,13.0119,23.3460,13.1302,22.5296
231,11.1213,15.0261,21.0228,13.3438,23.2468,13.3514,22.1863
232,11.5051,13.9961,20.3285,13.1874,23.0560,13.9999,22.7051
233,11.3177,13.5231,20.4582,13.5880,22.2168,13.6643,22.7280
234,11.6701,13.3343,20.5994,14.0419,22.3999,13.4659,22.5143
235,11.7822,13.0005,26.5083,13.6986,22.0718,13.4659,21.4615
236,11.1485,13.1912,41.2369,13.9351,22.3770,13.3972,21.9421
237,11.1108,12.8460,20.3667,14.1220,23.0179,13.5880,22.0261
238,11.0922,12.2910,20.2065,12.9318,23.0866,13.7787,21.5988
239,11.5585,12.0716,20.4125,12.8822,22.5601,13.5040,22.6975
240,11.2662,12.1956,19.9356,13.0348,23.1018,13.7863,22.3007
241,11.2104,12.1880,19.8555,13.1607,22.5983,13.6566,22.3160
242,11.1761,12.2318,20.1492,12.9051,34.5993,12.9318,22.0032
243,11.2739,13.5880,19.6838,13.1149,51.3077,13.0234,22.5906
244,11.1127,12.8021,20.4582,13.0081,51.3458,13.2370,22.0490
245,11.0445,13.1207,20.6528,13.1302,51.7502,13.0158,22.0871
246,10.9773,12.6305,19.7144,13.0730,50.3311,12.8861,21.8811
247,11.5337,12.6438,19.5961,13.1798,49.9802,13.0081,21.6141
248,11.3039,13.1378,20.3781,13.2752,51.6815,13.1073,21.8811
249,11.1914,12.7926,20.8969,12.8861,42.7551,12.8632,21.9879
250,12.5265,12.8384,20.0577,12.8899,22.9111,12.9089,22.4915
251,11.3034,12.3825,19.6533,12.8861,23.3307,13.3057,23.4680
252,11.3096,12.2910,19.9738,12.8288,23.0408,12.9395,22.9340
253,11.3568,12.1002,20.1302,13.0348,22.1863,13.0463,23.8190
254,12.0616,12.0964,20.0615,12.9890,22.4304,13.0310,21.6980
255,11.4303,12.1193,19.9394,13.5460,22.7203,13.1683,23.1857
256,11.2314,12.1613,19.7449,13.3400,21.9269,13.1455,29.1672
257,11.2734,12.0277,19.9356,13.0386,23.7808,15.9073,41.7786
258,11.1532,12.5542,20.5727,12.8021,22.0108,13.5193,22.1939
259,11.2100,12.4989,20.2675,12.9967,22.4457,14.2822,24.7421
260,11.2290,12.0621,20.7481,12.9395,22.0413,13.2675,22.3389
261,11.5423,12.0964,20.8740,13.1073,22.6669,13.0081,22.2321
262,11.2805,12.1117,20.7520,13.4583,23.4070,13.0234,23.1476
263,11.2934,12.0850,20.1912,13.7863,23.2468,13.3362,22.3465
264,12.4207,12.2089,21.3509,13.1760,22.1481,13.2065,22.3084
265,11.2867,12.4283,21.4348,13.4392,21.9345,13.4888,22.0261
266,11.2824,12.0659,27.1339,12.9814,22.6440,12.9395,21.6446
267,11.3707,12.1765,41.7366,12.8861,23.2468,13.1836,21.8124
268,11.3816,12.4531,20.7520,12.6457,23.2620,12.8708,22.2092
269,11.1117,13.8245,20.5498,13.1187,23.6054,13.1531,21.9574
270,11.1375,12.8765,20.3056,14.3776,23.4375,13.0463,21.8506
271,11.2534,12.0678,20.4926,13.5994,23.3078,13.0234,23.7961
272,11.1933,12.3901,21.6026,13.6566,22.8729,13.3591,23.3154
273,11.3282,12.2032,22.3122,13.0119,22.2015,13.0463,22.7814
274,11.3063,12.0411,20.7367,12.9547,22.5678,13.1912,22.9034
275,11.1466,12.1861,20.4926,12.7907,23.7503,13.1607,22.8195
276,11.8790,12.1136,20.5612,13.4163,23.1857,13.2523,21.9955
277,11.1895,12.3806,20.9427,13.8626,23.6893,13.2446,21.9879
278,12.6262,12.2051,21.0838,14.0610,29.0833,13.1836,21.8201
279,11.9119,12.4302,20.7634,13.6337,43.3884,13.4277,22.1710
280,12.0521,12.1670,20.3400,13.4659,24.4064,13.1226,22.2931
281,11.5762,12.1117,20.4849,12.8784,23.8495,13.1683,22.6746
282,11.4698,12.6133,21.1830,13.0997,24.2615,12.8708,22.5983
283,11.3292,14.2479,21.2669,14.4692,23.0713,12.9852,22.6898
284,11.0965,12.1155,20.3362,12.8136,23.5062,12.9623,22.2549
285,11.1198,12.1174,20.4735,12.9395,23.5901,13.0386,22.1939
286,11.0283,12.5408,20.5231,13.0272,23.0103,13.3514,22.0413
287,11.2143,12.1975,20.9618,13.0196,23.2086,13.5422,28.7399
288,11.1361,12.2013,20.4773,12.9929,22.9645,13.1378,41.5649
289,11.0683,12.2509,20.1874,12.9089,23.3307,13.3514,23.3994
290,11.4250,12.0964,20.2789,13.2256,22.2473,13.3286,21.7514
291,11.5032,12.3596,20.2599,13.1722,22.8119,13.3438,21.4768
292,11.3220,12.0716,20.8359,13.1149,22.0566,14.3585,22.1558
293,11.9133,12.3463,20.6833,13.2599,23.0179,13.7253,22.4075
294,11.5843,12.1765,20.4735,13.0577,23.3002,13.5040,22.3618
295,11.8713,12.9986,20.9198,12.9700,22.2092,13.4277,22.1405
296,11.5824,13.2141,20.7176,12.8403,22.1329,12.9166,22.5296
297,11.5633,12.2757,27.0882,13.0272,22.1176,12.9013,22.7890
298,11.8990,12.4130,42.9878,13.0119,22.1787,12.9318,21.7056
299,11.5156,12.2700,21.8353,12.8822,22.3007,12.7792,21.6522
300,11.6434,12.7449,21.7934,12.9089,22.1100,19.7449,21.6675
301,12.2147,12.2299,21.5645,12.8365,22.5678,18.3334,22.6593
302,11.8103,12.2337,22.0757,12.7296,23.2010,18.0893,23.0560
303,11.2763,12.1460,21.6827,13.1455,22.8806,29.0146,21.6980
304,11.1456,12.2089,21.7667,13.3972,22.5830,13.7405,23.1552
305,11.4460,12.1956,21.4386,13.0234,21.9879,13.3209,22.5067
306,11.7359,12.1155,21.8315,13.2103,22.3389,13.2141,21.4691
307,11.7340,12.4207,20.8130,12.8174,22.9034,13.1912,21.5454
308,11.6997,12.1899,20.6680,12.9509,28.6484,13.0997,21.4005
309,11.8799,12.1803,20.9045,13.2370,41.1835,13.2523,22.2168
310,11.6901,12.2948,21.7896,13.1760,23.4680,13.1912,22.1405
311,11.4670,12.5618,21.1449,13.5269,23.4604,13.4506,22.5296
312,11.5624,12.3081,21.1716,13.2179,23.8495,13.0615,22.1405
313,11.1256,12.1517,20.2828,13.0959,22.9340,13.1531,21.5607
314,11.2648,12.5752,21.1639,12.9929,23.0713,13.1912,21.9955
315,11.3401,12.1956,22.0070,12.8441,22.6669,13.5651,22.1863
316,11.2782,12.1460,21.5073,12.9814,22.4152,13.4277,21.7972
317,11.3115,12.2471,21.5721,12.8861,22.5906,12.9852,22.2321
318,11.1551,12.3386,21.5874,13.0081,23.1552,13.3286,27.8549
319,11.2143,12.2528,21.4844,12.7525,22.6669,13.1378,42.3355
320,11.3964,12.3158,22.2702,12.8746,22.4533,13.0463,21.7514
321,11.0645,12.5332,21.2746,13.0196,22.8043,13.2523,22.4609
322,11.0951,13.7539,21.3471,13.2484,22.5983,13.0463,21.6751
323,10.9530,12.7544,21.6866,13.1836,22.4457,12.9547,22.1176
324,11.0369,12.7049,22.7242,12.7907,22.7127,13.1912,22.3618
325,11.0445,12.5675,21.5073,13.1340,23.1628,13.3438,23.3002
326,10.9367,12.9414,20.3056,12.8555,24.0936,13.3514,22.3465
327,11.1446,12.5771,20.5345,12.7945,22.9034,14.5187,23.5062
328,11.3468,12.9528,26.6495,13.0806,22.6059,13.0997,22.2168
329,11.0312,12.8117,42.1295,13.0196,22.5906,13.1378,22.2626
330,11.2181,12.6648,20.6490,13.1531,23.6282,13.1683,21.6904
331,11.0903,12.7220,20.5078,12.9395,22.6288,13.2446,22.4838
332,11.1246,12.5065,21.4539,13.2637,22.7585,13.4964,21.5378
333,11.0731,12.1365,20.6032,12.8479,23.3688,13.2752,22.9874
334,11.0865,12.1956,21.0609,12.8059,23.5748,13.0844,22.6059
335,11.0769,12.9719,21.1525,13.0577,23.4299,13.2065,22.9034
336,11.5490,12.9337,21.7743,13.0959,22.8882,13.2446,23.4528
337,12.8222,12.6686,21.8315,13.0806,22.3541,13.1683,22.3084
338,11.0998,12.9471,21.3280,12.9509,28.7705,13.0310,21.8048
339,11.0922,12.7697,21.7476,14.0686,39.7797,13.4888,22.3618
340,11.0083,12.8384,20.5803,13.0234,23.8113,13.2599,22.3007
341,11.1313,12.8098,20.9198,13.3362,22.8119,12.9013,23.8495
342,11.0169,15.0890,21.3051,13.1874,22.4228,13.0158,22.5220
343,10.9778,12.4817,21.5988,13.9580,22.2626,13.0463,22.2702
344,11.2629,12.5656,21.2250,12.9700,22.4991,13.1989,22.6975
345,11.2886,12.5904,20.7558,12.8059,23.0484,13.0768,23.4299
346,11.7168,12.8155,20.8054,13.5002,22.4686,13.7787,23.3383
347,11.1380,12.8765,20.4811,14.1296,22.5449,13.2370,22.6364
348,11.1818,13.0539,20.6718,12.8861,23.6435,13.0005,22.0947
349,11.1370,13.0882,21.2021,12.9852,23.1018,13.2065,28.7170
350,11.3287,12.1746,20.4582,12.8288,22.4533,13.0844,42.2974
351,11.4613,12.1670,20.8588,12.9852,22.2015,13.0158,21.9269
352,11.3277,12.1460,20.9694,12.9433,22.2168,14.2746,22.0871
353,11.1113,12.1059,20.2446,13.1722,22.4915,13.3057,21.6751
354,11.0941,12.2585,20.9618,13.3591,21.9879,13.0844,21.7056
355,11.5776,12.2452,21.6370,12.9776,22.6212,12.9395,22.1710
356,11.5414,12.5542,20.9274,12.8517,23.3383,12.8937,23.2468
357,11.1952,12.1632,20.9351,12.8975,23.0179,12.9395,22.0795
358,11.4765,12.0869,20.6451,12.8250,22.4075,13.1302,22.4152
359,11.2124,12.1079,28.3241,13.0196,22.4228,13.0539,22.4762
360,11.1904,12.4226,44.0445,13.4239,22.7585,13.2828,22.4838
361,11.2162,12.1689,21.5836,13.0081,22.1481,12.8555,22.1024
362,11.3916,12.0773,22.3389,12.9738,22.0032,13.3209,22.5372
363,11.2734,12.4168,21.9498,13.1187,22.0337,13.4583,22.0718
364,11.0998,12.0392,21.9383,13.2637,23.1628,13.6643,22.1710
365,11.0006,12.3138,21.4005,13.1035,22.1634,13.5117,21.7590
366,11.2276,12.1880,22.7242,13.0653,22.3541,13.8016,22.1634
367,11.0273,12.7907,21.7552,13.2027,23.2010,14.1449,22.2626
368,11.0197,12.3177,22.6059,12.8632,28.3356,13.4811,22.8729
369,11.0159,12.3558,21.3280,12.9967,41.2827,14.3738,22.4686
370,11.0788,12.5885,21.2097,13.2141,22.7356,13.0844,22.1024
371,11.1218,12.4550,21.9765,13.4850,23.5443,13.2675,22.9492
372,11.0264,12.1822,21.6942,14.5569,23.8342,13.4964,22.5601
373,11.1618,12.2223,22.1252,12.9395,23.3994,13.1531,21.4691
374,11.4193,13.6261,21.0114,13.3133,22.8500,13.0768,21.8048
